relation_path,entity_path
31 15 31,413 1109 484 1400
31 13 15 23,413 158 1901 374 1413
18 15 34 34 31,413 1946 247 19 22 1906
31 15 34 23,413 158 257 1273 1413
31 13 15 28,413 158 1901 445 518
22 31,413 247 288
31 13 15 34 31,413 158 1901 257 1207 592
18 23,413 1946 1413
18 15 34 31,413 1946 247 1316 65
31 15 34 34 34 34 34 34 34 31,413 158 257 1291 995 977 727 1303 260 19 1458
31 13 15 31,413 550 1946 247 1811
22 34 34 34 34 31,413 247 907 1142 1316 496 1913
31 13 28,413 1882 1652 1801
22 34 31,413 247 19 222
31 15 34 34 34 34 34 31,413 979 1254 2008 739 907 1927 1712 1495
31 13 15 34 34 31,413 158 1901 257 13 690 1860
31 15 34 34 31,413 550 247 768 1303 1560
31 13 15 34 34 34 28,414 1358 1662 1148 1030 1949 17 518
31 15 34 31,414 118 257 977 1663
31 15 34 34 34 34 34 34 31,414 118 257 810 1907 768 1346 739 779 1663
31 13 23,414 550 1946 1413
31 13 15 28,414 1882 1652 795 1801
31 15 34 34 34 31,414 979 1254 162 750 1286 77
31 13 15 23,414 158 1901 374 1413
22 28,414 445 518
31 13 15 34 34 34,414 1358 1662 282 1030 1900 1408
31 15 34 34 34 28,414 1109 484 2001 104 55 518
31 15 28,414 1358 1148 1801
31 15 34 34 34 34 31,414 118 257 1969 1207 260 27 1002
31 13 15 34 34 34 34 31,414 1882 1652 282 1838 878 1927 56 452
31 15 31,414 158 257 618
31 15 34 16,414 979 1254 1207 1344
31 15 23,414 1882 353 1413
22 23,414 445 1413
31 13 15 34 34 34 34 34 28,414 1358 1662 353 1969 1123 257 1346 364 518
31 15 34 34 31,414 1358 1148 1030 33 1877
31 13 15 31,414 1882 1652 282 1860
37 37,176 1957 415
37 37 37,189 504 1057 415
22 31,415 1030 1144
22 34 31,415 1030 32 1663
37 37 37 37,1162 1282 1298 1140 415
22 23,415 1030 1480
22 34 34 31,415 1030 1316 1949 1913
37 37 37 37 37,566 525 61 316 276 415
22 34 28,415 1030 113 518
22 34 23,415 1030 891 1480
22 34 34 34 34 34 34 34 34 34,415 1030 759 1291 1303 104 13 789 247 1179 282
22 34 27 34 31,415 1030 1926 260 10 1906
22 34 34 34 34 31,415 1030 1838 1291 247 1996 1723
22 34 34 34,415 1030 1838 1900 1408
22 34 34 34 34 34 16,415 1030 924 1838 1286 1254 768 1493
22 34 34 27,415 1030 1838 1326 1660
22 34 34 34 34 34 31,415 1030 1857 1838 750 1303 1299 452
22 34 27,415 1030 49 964
37 3,416 633 984
31 15 34 31,416 1420 1030 56 1945
37 18 28,416 1867 743 1655
37 9,416 633 1875
37 12,416 1463 518
22 34 31,416 1030 2022 1877
17 23,416 1638 1480
37 35 15 23,416 1867 680 374 1413
31 15 34 34 34 34 31,416 1420 1030 1099 1949 1907 1961 1247
31 15 34 34 31,416 1420 1030 687 1123 826
37 37,416 1463 1965
22 31,416 1030 156
37 37 12,416 1463 517 1950
37 22 34 34 34 31,416 383 1030 2015 1927 2024 102
17 15 34 34 34 31,416 1638 1030 1664 31 2001 452
22 34 34,416 1030 1996 1408
17 15 34 34 34 34 34 34 31,416 1638 1030 623 977 1996 484 321 1907 1906
37 11,416 1867 1649
37 22 23,416 1867 445 1413
37 37 3,416 1463 517 154
37 4,455 1984 417
37 37 36,199 502 519 417
37 37 29 25 4,718 474 1236 1795 697 417
37 37 29 4,718 474 1236 697 417
37 37 29 25 25 25 4,718 474 1236 1795 1796 1634 697 417
37 37 29 25 25 4,718 474 1236 1634 1795 697 417
21 39 13 15 34 31,418 491 1272 1444 1030 762 1663
21 13 23,418 722 1653 1480
35 15 34 34 31,418 1653 1030 1802 1299 1806
21 13 15 23,418 491 1901 374 1413
35 23,418 1653 1480
21 15 34 34 34 34 34 34 31,418 722 1030 496 1927 1303 1886 1331 1179 592
22 34 31,418 1030 257 1322
21 15 34 31,418 489 1030 1235 46
21 15 34 34 34 34 34 31,418 489 1030 496 484 1139 1207 1838 1945
35 15 34 31,418 1653 1030 1900 1906
21 39 15 16,418 491 1272 1030 1486
21 13 15 34 31,418 489 1610 1030 1919 1458
35 15 31,418 1653 1030 1860
21 13 15 34 34 31,418 722 1653 1030 484 907 1810
21 39 15 34 34 34 34 31,418 491 1272 1030 1110 977 1838 1544 1724
22 34 34 34 31,418 1030 2018 789 552 826
21 15 34 34 34 31,418 722 1030 1863 2008 737 1266
21 15 16,418 489 1030 1486
21 39 15 34 31,418 491 1272 1030 1018 1877
22 34 34 31,418 1030 496 687 65
31 15 34 34 34 34 31,419 1497 423 1907 1964 1030 16 1264
22 11,419 986 2007
31 15 34 31,419 1882 353 3 1247
31 15 34 28,419 1497 423 1719 533
31 13 15 28,419 1882 1652 795 1801
31 13 23,419 857 1652 1413
31 15 34 34 31,419 1497 423 1838 1673 1144
31 13 15 31,419 1882 1652 353 1560
22 23,419 986 1413
31 15 34 34 23,419 857 282 484 2002 263
31 15 34 34 27,419 857 282 423 1838 1728
31 13 28,419 857 1652 1801
31 13 15 34 34 34 31,419 1882 1652 282 1969 1714 739 1945
31 15 34 34 34 34 34 34 34 31,419 1882 353 1898 1291 1934 2008 1316 687 1669 1876
31 13 15 34 31,419 857 1652 353 1762 1249
31 15 34 34 34 31,419 936 977 1018 1291 106 46
31 13 15 34 34 31,419 1882 1652 353 1326 1755 1808
31 15 23,419 857 282 1413
31 15 34 16,419 1497 423 484 1344
31 15 31,419 1882 353 65
22 34 34 34,420 1030 737 1886 1408
21 9,420 807 105
11 28,420 1349 243
21 15 34 31,420 807 1030 1046 452
22 34 31,420 1030 1949 1913
22 34 34 31,420 1030 1917 907 826
21 13 15 34 31,420 807 1444 1030 1762 576
21 27 15 34 34 31,420 807 1272 1030 1753 2008 826
22 34 34 34 34 23,420 1030 1280 484 907 1397 1413
21 13 15 34 34 34 31,420 953 1610 1030 1886 907 1207 77
21 13 23,420 975 1653 1480
22 34 34 34 34 34 31,420 1030 1886 1303 750 739 707 826
21 13 15 34 34 27,420 953 1610 1030 1397 1316 1660
21 39 13 15 34 31,420 807 1272 1444 1030 1179 615
22 31,420 1030 427
22 23,420 1030 1480
21 13 15 34 23,420 953 1610 1030 2010 263
21 27 15 34 31,420 807 1272 1030 1966 1808
21 39 15 34 31,420 807 1272 1030 20 1560
21 13 15 34 34 31,420 807 1444 1030 260 1698 1663
37 3,1328 190 421
37 37 37 3,1978 1250 1288 517 421
37 37 3,1635 1982 1951 421
37 37 37 37 3,476 1836 200 1463 517 421
37 37 37 37 37 3,455 1984 2032 1727 766 1972 421
20 3,272 1760 421
37 37 0,1328 1984 1988 421
37 37 37 0,716 1987 1135 1988 421
37 37 37,1162 1282 1298 422
37 37,1024 1298 422
22 34 34 31,422 1030 1165 1273 551
37 3,422 415 543
37 8,422 415 1238
22 34 34 34 34 31,422 1030 779 1303 1254 762 1943
22 34 34 34 31,422 1030 1179 1857 1110 261
22 34 31,422 1030 883 1249
37 22 34 34 27,422 415 1030 1753 1755 1660
22 34 34 34 34 34 31,422 1030 257 1831 1299 1397 977 1945
22 34 34 34 34 34 34 34 31,422 1030 1966 1673 22 1907 1291 1326 257 592
37 22 34 31,422 415 1030 1179 1810
22 23,422 1030 1480
37 17,422 415 0
22 34 28,422 1030 1857 212
22 34 34 34 34 34 34 34 26 22,422 1030 3 977 496 687 924 779 1299 2016 257
22 31,422 1030 1808
37 22 34 34 31,422 415 1030 1869 364 156
37 12,422 415 518
22 34 34 34 34 34 34 31,422 1030 1863 1915 759 1927 247 1207 1877
31 15,347 333 423
34 31,423 484 46
34 34 34 31,423 282 1030 1996 1906
34 34 34 34 34 34 34 34 34 34,1673 1869 1915 740 1886 17 33 484 6 282 423
37 31 15,1575 346 1497 423
34 34 31,423 1907 762 1877
22 34,880 282 423
34 34 34 34 34 34 34 34 34 31,423 1907 1934 1915 1544 260 1346 321 1029 1046 1860
34 28,423 282 1801
20 31 15,272 1760 1497 423
37 22,1384 1268 423
34 34 34 34 34 31,423 1719 484 1854 1825 1714 576
35 15,1582 1647 423
29 22 34 34 34 34 34 34 34 34,1236 1796 1273 162 1235 353 1579 1886 1903 1291 423
34 23,423 282 1461
18 15,357 668 423
34 34 34 34 34 34 34 31,423 1719 484 849 353 1923 1830 1142 1913
34 34 34 23,423 484 1762 425 1461
37 22 34 34 34,1430 386 247 496 1907 423
34 34 34 34 31,423 1719 484 935 737 65
21 38 23,424 400 193 1480
22 34 23,424 247 353 1413
22 31,424 247 1144
18 23,424 1946 1413
29 3,424 971 1558
22 34 34 31,424 247 7 31 46
22 34 31,424 247 1826 576
29 22 34 34 31,424 971 257 779 1299 1945
22 34 34 34 34 31,424 247 1326 353 3 977 1560
17 23,424 1946 1413
22 34 34 34 31,424 247 739 1179 1919 1877
30 3,424 1219 456
17 15 31,424 1946 247 1808
29 9,424 971 1904
17 15 34 34 34 34 34 34 34 34,424 1946 247 1937 1179 1299 789 484 1207 977 12
17 15 34 34 34 34 34 31,424 1946 247 739 1303 1969 917 260 452
21 13 15 34 34 34 31,424 400 1610 1030 1693 1969 1691 576
17 15 34 31,424 1946 247 1303 1808
29 21 39 39,424 971 637 684 167
22 23,424 247 1413
34 34 34 34 34 34 34 34 34 34,353 995 1207 1969 1273 1284 321 1792 1722 907 425
34 31,425 1346 1144
22 34 34 34 34 34,232 1029 1046 260 496 1291 425
34 34 31,425 257 739 576
22 34,411 995 425
22 34 34,566 257 1790 425
34 34 28,425 1830 1759 212
34 34 34 31,425 891 1927 623 1330
34 28,425 839 264
34 34 34 34 34 31,425 247 1927 907 1949 1691 1808
34 34 34 34 31,425 162 1207 1673 819 65
29 22 34,1846 234 282 425
35 34 34,1905 1030 1790 425
37 37 35 15 34 34 34 34 34 34,454 307 1261 60 247 1673 2001 26 484 1110 425
29 25 25 37 22 34,1210 1130 835 981 1936 257 425
37 22 34 34 34 34,405 610 1286 1673 27 1142 425
22 34 34 34 34 34 34 34 34 34,320 1544 1030 1847 1919 1949 39 484 4 1142 425
34 34 34 34 28,425 1830 55 1825 13 243
37 22,1296 227 425
6 34,287 839 425
21 15 34 34 31,426 640 1030 687 696 1560
22 34 34 31,426 1030 1669 1346 1808
22 34 31,426 1030 1802 826
22 34 34 34 31,426 1030 27 1299 572 576
22 31,426 1030 1724
21 13 15 34 31,426 640 1610 1030 106 452
22 34 34 34 34 34 34 31,426 1030 16 1673 1964 247 1886 1755 1945
22 34 34 34 34 34 34 34 31,426 1030 1740 891 257 739 1254 1847 2030 576
21 9,426 640 2025
22 34 34 34 34 34 34 34 34 34,426 1030 1346 1927 1961 425 1949 1715 1886 282 1866
22 28,426 1030 518
21 15 34 34 34 34 34 31,426 640 1030 27 1949 1346 1838 1996 1906
22 34 34 34 34 34 31,426 1030 27 1927 1886 353 849 1877
22 34 34 34 34 31,426 1030 696 739 353 737 1408
21 15 34 28,426 640 1030 1838 243
22 34 34 34 34 28,426 1030 162 484 423 1719 533
21 15 31,426 640 1030 1808
22 31,399 353 427
35 34 31,694 1286 1018 427
34 34 34 34 34 34 34 34 34 31,739 907 1755 1927 1874 1917 1915 1934 789 1669 427
22 34 34 34 34 34 31,28 247 977 1284 1869 1291 1299 427
22 34 34 34 34 34 34 34 34 31,797 1030 2001 27 1838 1912 1316 995 425 353 427
22 34 34 34 31,928 1830 1753 1291 1669 427
22 34 34 34 34 34 34 31,1848 353 1969 13 1825 1792 1299 1926 427
22 34 34 31,225 425 1334 1969 427
22 34 34 34 34 34 34 34 31,1100 247 1838 924 1907 2008 1929 353 1018 427
22 34 31,1022 257 1669 427
35 34 34 31,433 1722 1934 1937 427
34 34 34 34 15 34 34 34 34 31,750 1179 737 1331 1926 260 2008 1927 7 1299 427
37 22 34 31,1081 275 247 1929 427
37 22 31,199 502 1030 427
31 15 34 34 34 34 34 31,305 333 484 1812 1927 1949 1863 2008 427
17 34 31,822 1123 1926 427
14 22 34 34 34 31,1283 114 425 1579 1299 1926 427
18 31,1037 1929 427
37 34 34 34 31,1741 1254 819 687 1969 427
37 37 22 34 34 34 31,1978 416 383 1030 1949 1099 1927 427
17 15 34 31,428 1610 1030 2005 1663
18 15 23,428 1901 374 1413
17 15 34 34 34 34 31,428 1610 1030 2001 1179 247 1691 1663
37 37 37,1385 1484 1437 428
17 15 31,428 1610 1030 1811
22 34 31,428 1030 552 615
37 37,718 474 428
31 15 34 31,428 1420 1030 1046 826
37 18 15 34 34 34 34 34 31,428 2019 1946 247 1755 1254 2008 977 891 576
18 23,428 1901 1413
22 31,428 247 1810
17 15 34 34 27,428 1610 1030 260 20 964
22 34 34 31,428 1030 1900 1961 551
22 34 34 34 34 31,428 1030 1969 425 353 2028 1913
18 15 28,428 1901 445 518
22 34 34 34 34 34 34 34 31,428 247 947 162 1046 484 935 1030 1907 1913
17 15 34 34 34 34 34 23,428 1610 1030 1669 247 1964 425 907 1461
17 15 34 34 31,428 1610 1030 1937 2008 452
22 23,428 439 1413
18 15 34 34 34 34 34 31,428 1901 257 247 496 696 1254 364 1249
22 31,429 1825 1913
22 34 31,429 1825 1714 1663
11 28,429 1349 243
22 34 34 34 31,429 1825 2008 552 1331 65
22 27,429 1825 1728
22 34 34 34 34 34 31,429 1825 1299 106 1346 425 917 1877
22 34 34 31,429 1825 22 19 222
22 23,429 1825 1461
22 34 34 34 34 34 34 31,429 1825 364 947 977 49 1331 19 1723
22 28,429 1825 243
22 34 34 34 34 31,429 1825 977 257 687 685 1877
22 34 34 23,429 1825 1331 740 1461
22 34 34 34 34 34 34 34 31,429 1825 364 1714 1915 484 1142 1303 947 1560
22 34 34 34 31,430 282 1790 425 1179 551
22 34 34 34 34 34 31,430 282 364 1792 1759 1927 1722 452
22 34 28,430 1030 2028 212
22 34 31,430 282 6 46
22 31,430 1030 826
22 34 34 31,430 282 1179 1919 1877
22 16,430 1030 1486
22 34 34 34 34 34 34 34 34 28,430 282 1838 1291 907 1579 1299 1331 260 20 264
22 34 34 34 34 34 34 34 31,430 1030 1346 1847 1919 1854 1907 878 1722 1133
22 34 34 34 34 34 34 31,430 282 1688 878 257 623 779 364 1806
22 34 34 34 34 31,430 282 6 353 1714 1331 826
22 23,430 282 1461
22 34 34 34 34 34 34 34 34 34,430 1030 819 1299 1966 1179 496 1235 1207 1907 935
22 28,430 282 1801
22 34 34 34 34 28,430 1030 1919 1825 1792 1273 533
22 34 34 34 23,430 1030 1964 789 1815 1480
37 37 3,1705 1288 517 431
37 3,1839 124 431
37 37 37 3,1166 499 1982 190 431
37 37 37 37 3,716 1987 1135 1951 1248 431
37 37 3,432 1309 1140 1948
22 28,432 1148 1852
31 15 34 31,432 857 282 6 1247
22 34 34 34,432 282 737 623 1408
18 15 34 31,432 1652 282 6 1126
31 15 34 34 31,432 1882 353 113 977 1408
37 3,432 1309 94
31 13 28,432 1882 1652 1801
37 11,432 1309 1708
31 13 23,432 1882 1652 1413
18 15 28,432 1652 795 1801
31 15 31,432 857 282 1860
22 34 34 31,432 282 737 1179 77
22 23,432 282 1413
18 23,432 1652 1413
18 28,432 1652 1801
31 15 28,432 857 282 1801
37 31 15 34 34 34 31,432 1309 857 282 425 1179 750 452
18 15 34 34 34 34 31,432 1652 353 1286 750 1927 1346 65
37 22 28,432 1309 1148 1950
35 34 23,433 1722 484 1413
35 31,433 995 1877
35 34 31,433 1030 2022 1810
35 34 34 31,433 1179 690 750 1247
35 34 34 34 31,433 1316 496 1303 1326 826
35 15 34 34 34 23,433 1610 1030 12 484 2022 263
22 34 34 34 34 34 31,433 1179 1544 484 20 1927 1712 576
35 34 34 34 34 34 31,433 1179 1303 779 1030 1142 1792 1663
35 34 27,433 1030 1847 1728
22 34 34 34 34 28,433 1030 1802 484 1715 1679 518
22 34 34 31,433 1030 1869 1919 576
22 34 31,433 1030 1018 576
35 15 34 26 22 23,433 1610 1030 1669 2016 257 1413
35 34 34 23,433 1030 623 552 1413
35 34 34 34 34 34 34 31,433 1030 1046 1179 113 2013 1331 43 46
22 34 34 34 27,433 1179 321 907 1326 166
22 34 34 34 34 31,433 1179 2030 260 1291 1280 452
22 34 28,433 1030 2013 264
35 15 34 34 34 31,433 1610 1030 1750 321 1753 1264
22 34 34 23,433 1030 106 789 1461
21 13 15 34 34 34 27,434 647 1653 1030 789 1669 2008 166
22 34 34 34 31,434 247 484 1838 1854 65
21 13 15 34 31,434 647 1653 1030 924 1913
17 23,434 1946 1413
17 15 34 34 28,434 1946 247 687 1544 518
21 15 31,434 647 257 288
17 15 23,434 1946 247 1535
22 31,434 247 1266
17 15 34 34 31,434 1946 247 496 819 1811
21 13 15 34 34 34 31,434 647 1653 1030 2022 2001 104 1808
17 15 31,434 1946 247 576
21 13 15 34 34 34 34 23,434 647 1653 1030 1673 13 321 907 1461
21 39 15 34 34,434 647 1272 1030 740 1408
22 34 34 31,434 247 1934 1123 1495
21 15 34 31,434 647 257 22 1721
21 39 15 34 34 34,434 647 1272 1030 3 1969 358
17 15 34 34 34 34 34 31,434 1946 247 1722 1838 1898 1299 1966 1808
22 34 34 34 34,434 247 687 1969 1831 1408
21 39 13 15 34 31,434 647 1272 1444 1030 1874 551
21 39 13 15 34 34 34 34 34 34,434 647 1272 1444 1030 1142 1316 995 907 1207 1673
37 7,1240 1644 435
29 25 25 25 21 5 20 7,1210 731 835 981 1130 1355 1195 1220 435
29 7,671 1548 435
37 29 7,560 236 808 435
14 7,1283 930 435
37 37 7,1889 44 1989 435
14 20 29 7,1283 114 134 1061 435
20 7,1012 1337 435
37 20 7,1296 681 873 435
30 7,554 1999 435
37 37 30 7,608 1604 1274 208 435
29 25 25 7,1210 1098 1130 981 435
22 34 34 31,436 1030 1927 1691 576
22 34 34 28,436 1030 623 1110 1950
22 34 31,436 1030 1966 1862
22 34 34 34 31,436 1030 31 907 247 826
22 31,436 1030 261
22 34 34 34 34 31,436 1030 43 353 2018 2022 1877
22 27,436 1030 1480
22 34 34 34 34 34 34 34 31,436 1030 496 819 425 1927 1235 1286 1291 1945
22 34 34 34 34 34 34 34 34 34,436 1030 496 13 484 2002 353 1280 1927 1869 1792
18 23,437 1946 1413
31 15 34 34 34 34 34 31,437 550 247 1669 1299 907 425 1235 1945
31 13 15 28,437 1686 440 1719 533
31 15 34 31,437 979 1254 247 1913
31 15 34 34 34 31,437 578 1142 1299 1762 891 576
31 15 31,437 910 1544 1144
31 15 34 34 31,437 1882 353 321 1759 452
31 13 15 34 31,437 1882 1652 282 1960 1144
31 15 23,437 1358 1148 1480
31 15 34 34 34 34 23,437 1539 484 1326 878 1969 1691 1535
31 15 34 34 34 34 31,437 1882 353 1942 755 260 1790 452
31 15 34 34 34 34 34 34 34 34,437 1109 484 1254 1949 1917 1673 353 1669 260 1919
22 31,437 247 1266
31 15 28,437 1358 1148 1801
22 34 34 34 34 34 34 34 23,437 247 1673 552 260 1683 282 1688 353 1461
18 15 34 31,437 1946 247 1099 1877
31 13 23,437 372 1946 1413
31 13 15 23,437 1882 1652 1148 1480
31 15 34 23,437 1539 484 1960 263
22 34 34 34 31,437 247 1931 1915 1142 261
37 17,1067 1114 438
37 35,1067 1114 438
37 37 35,1153 1763 656 438
15 34 31,438 364 2022 1945
37 18,476 1836 438
15 34 34 34 31,438 364 353 1673 1299 452
15 31,438 364 1663
15 34 34 31,438 364 353 1844 1945
15 26 22 31,438 364 2016 257 1144
15 34 34 34 34 31,438 364 1254 1755 353 39 1906
15 34 34 34 34 34 31,438 364 1142 1254 1030 755 260 576
15 34,438 364 1408
15 34 34 27,438 364 1969 1915 1728
15 34 34 34 34 34 34 34 31,438 364 1969 353 1755 321 1179 1331 1123 551
15 34 34,438 364 1949 1408
15 34 34 34 34 34 16,438 364 425 1235 1179 1303 768 1493
15 34 34 11,438 364 1714 690 2007
15 34 34 34 34,438 364 1907 810 1937 358
15 34 34 34 28,438 364 1110 1030 1802 212
15 34 34 34 34 34 34 31,438 364 1123 257 1303 977 1291 1929 46
37 37 22,1006 61 428 439
37 22,1296 316 439
37 37 37 22,1385 1484 1376 316 439
15 34 34 31,440 484 247 839 222
15 28,440 1352 533
15 31,440 484 65
15 23,440 1746 1413
31 13,1632 1686 440
15 34 23,440 484 768 1461
37 31 13,369 1986 1686 440
37 35,1328 1984 440
37 18,555 1986 440
15 34 34 34 23,440 484 1826 2008 1673 1461
37 37 29 35,718 474 1236 1634 440
15 34 31,440 484 4 1913
37 37 29 17,718 474 1236 1795 440
15 34 34 34 31,440 1719 484 104 1303 1668
37 37 29 25 25 17,718 474 1236 697 1634 1795 440
37 37 29 25 17,718 474 1236 1634 1795 440
15 34 34 34 34 34 31,440 484 1284 1830 1969 364 1316 1811
15 34 34 34 34 28,440 484 770 247 907 1847 243
15 34 34 34 27,440 1719 484 353 1825 1728
15 34 34 34 34 31,440 484 1869 1792 1207 737 1560
22 31,442 257 1943
21 13 15 34 34 34 31,442 595 1653 1030 755 353 43 1721
17 15 28,442 1180 445 518
18 15 28,442 1180 445 518
22 34 31,442 257 1280 1945
18 15 34 34 34 23,442 1180 257 1207 1949 1874 1461
17 15 34 34 34 34,442 1180 257 995 1907 1886 1408
21 13 15 34 34 34 34 34 34 34,442 595 1653 1030 750 1291 106 1838 1830 1969 353
17 15 23,442 1180 445 1413
21 13 15 34 28,442 595 1653 1030 891 518
21 39 15 34 31,442 491 1272 1030 1780 1945
17 15 34 34 34 34 34 23,442 1180 257 1830 1931 1291 1927 770 1413
21 15 34 31,442 595 1030 1099 1247
21 15 34 34 27,442 595 1030 1915 2030 964
21 13 23,442 595 1653 1480
18 15 23,442 1180 374 1413
21 15 34 34 31,442 595 1030 11 917 826
21 15 34 34 34 34 28,442 595 1030 1857 484 1326 257 518
21 13 15 34 31,442 595 1653 1030 1780 1808
22 34 34 34 34 34 31,442 257 755 1927 1316 364 1969 1810
11 28,443 1349 243
21 13 15 34 31,443 595 1653 1030 1802 1913
21 15 34 31,443 595 1030 1960 1247
22 34 28,443 1030 2028 212
22 34 31,443 1030 106 46
21 13 23,443 595 1653 1480
22 34 27,443 1030 1722 1660
22 34 34 34 34 34 34 31,443 1030 484 1326 878 27 1673 2001 1721
22 34 34 34 31,443 1030 2022 789 7 646
22 31,443 1030 618
22 34 34 34 34 31,443 1030 789 1915 55 22 1945
21 15 34 34 34 31,443 595 1030 1898 1299 1863 1458
21 15 31,443 595 1030 1876
22 34 34 34 34 34 34 34 34 34,443 1030 22 907 1934 1673 1931 1915 1207 1346 762
22 34 34 34 34 34 34 34 31,443 1030 1714 1299 759 2008 1838 1179 995 1330
22 34 26 12,443 1030 1790 2016 518
21 15 34 34 34 34 31,443 595 1030 1299 1286 687 1934 452
21 13 15 34 34 34 34 34 34 34,443 595 1653 1030 1926 1331 977 1907 878 1830 1869
21 15 34 34 34 27,443 595 1030 1969 1207 2008 166
22 34 34 34 34 34 31,443 1030 1931 1949 1934 1254 1397 1906
15 11,444 986 2007
37 18,172 310 444
15 23,444 986 1413
15 31 23,444 211 164 1413
15 34 34 23,444 1286 1346 1919 1461
15 16,444 1286 1344
15 28,444 211 533
15 34 31,444 1286 1346 826
15 31 28,444 211 164 1954
31 13,1819 1026 444
15 34 27,444 1286 1915 1728
15 34 34 34 31,444 1286 353 1142 321 261
37 37 29 20 18,718 474 1236 1634 460 444
15 34 34 31,444 1286 1291 1869 1906
37 17,405 610 444
37 37 17,18 1135 1987 444
15 34 34 34 34 34 31,444 1286 247 1915 856 484 1397 261
15 31,444 1286 1663
15 31 11,444 211 164 2007
37 37 37 37 30 35,476 1836 973 2032 1259 170 444
37 37 37 37 22,454 1163 275 1982 1817 445
37 37 22,1328 1984 1958 445
37 37 29 22,476 1836 14 1442 445
37 22,1978 1867 445
37 37 37 22,454 307 1982 1817 445
37 37 35 15,176 1957 1258 680 445
35 15,116 680 445
21 13 15,1406 1555 1901 445
37 37 20 22,18 1135 1977 1442 445
37 37 37 37 37 22,1385 1484 1376 1598 1301 205 445
37 18 15,716 1859 1901 445
37 37 37 18 15,18 1135 1977 1832 1901 445
18 15,1696 1180 445
37 37 37 37 37 37 22,566 525 1880 1568 2032 1727 1867 445
17 15,662 1901 445
37 37 37 20 22,195 1982 1288 1977 1442 445
34 34 34 34 34 34 34 34 34 15,1273 1291 1286 1254 707 1110 1018 737 762 680 445
38 15,1465 680 445
37 37 37 37 37 35 15,566 525 1880 1568 1727 1867 680 445
37 35 15,1385 1327 1901 445
22 31,446 247 1945
18 15 34 34 34 34 34 31,446 1946 247 1755 1299 917 364 947 1811
37 3,446 1983 796
18 15 34 31,446 1946 247 2008 156
18 23,446 1946 1413
22 34 34 34 31,446 1316 1960 484 1273 1668
22 34 31,446 247 1714 1560
22 34 34 31,446 1316 789 1822 65
37 37,446 1983 1965
22 34 34 34 34 34 34 34 34 34,446 247 789 1915 1942 1907 2008 425 364 1886 1847
37 11,446 1983 1708
37 0,446 1983 1600
22 34 34 34 34 31,446 247 1831 687 977 1753 1663
37 12,446 1983 264
18 15 28,446 1946 247 264
22 34 23,446 1316 1949 1461
37 6,446 1983 957
18 15 34 34 34,446 1946 247 623 1900 358
22 34 34 34 34 34 31,446 1316 260 1847 1280 1030 1844 1663
22 34 31,447 257 2008 1913
37 3,447 708 1415
21 13 15 34 34 34 23,447 684 1610 1030 907 1907 162 1413
22 31,447 257 1249
37 0,447 708 666
20 3,447 1373 984
21 38 15 34 34 34 34 31,447 684 1610 1030 1750 1722 2008 1110 1811
37 9,447 1536 103
21 15 34 31,447 807 1030 1992 576
21 9,447 807 105
21 13 15 34 31,447 807 1444 1030 685 1322
22 34 34 28,447 1030 1927 43 264
37 22 34 34 34 34 31,447 645 1030 2005 484 31 1907 1663
21 13 15 31,447 684 1610 1030 156
37 18,447 1536 98
21 15 34 34 34 34 34 34 34 31,447 1908 1030 552 685 364 1927 1907 917 739 1668
21 27 13 15 34 34 31,447 807 1272 1444 1030 55 623 1400
22 23,447 257 1413
