relation_path,entity_path
22 34 34 26 3,366 247 1207 1139 1215 706
30 3,366 1259 1212
22 34 34 26 3,366 247 1915 856 2031 1212
30 3,366 1259 1667
22 34 26 3,366 247 353 1803 1879
17 15 34 26 3,366 1946 247 353 1803 1879
22 34 34 26 3,366 247 1303 690 1215 1879
30 22 34 26 3,366 1259 247 353 842 1879
31 15 34 26 3,366 372 247 353 1803 1879
22 34 28,366 247 2008 212
17 15 34 28,366 1946 247 1316 212
30 12,366 1259 264
31 28,366 372 264
22 28,366 247 264
31 12,366 372 264
31 0,366 372 264
30 22 28,366 1259 247 264
31 15 28,366 372 247 264
22 34 28,366 247 2024 264
17 15 28,366 1946 247 264
22 34 34 28,366 247 1915 856 1279
17 15 34 34 28,366 1946 247 1915 856 1279
22 34 34 26 12,366 247 1915 856 2031 1279
22 34 34 34 28,366 247 2024 260 856 1279
31 15 34 34 28,366 372 247 1915 856 1279
30 22 34 34 28,366 1259 247 1915 856 1279
22 34 28,366 247 353 1801
30 30 22 28,366 1259 170 1148 1801
22 34 34 28,366 247 496 810 1801
17 15 34 28,366 1946 247 353 1801
30 22 34 28,366 1259 247 496 1801
30 35,366 1259 1946
31 13,366 372 1946
30 17,366 1259 1946
30 30 18,366 1259 170 1946
17 15,366 1946 247
30 22,366 1259 247
31 15,366 372 247
30 35 15,366 1259 1946 247
31 13 15,366 372 1946 247
30 17 15,366 1259 1946 247
30 30 22,366 1259 170 247
30 30 22 34,366 1259 170 1207 247
30 30 18 15,366 1259 170 1946 247
30 3,367 1219 1141
30 30 3,367 1219 424 1141
22 34 26 3,367 247 353 842 1141
30 30 29 3,367 1219 424 971 1141
22 34 34 26 3,367 247 1334 353 842 1141
30 22 34 26 3,367 1219 247 353 842 1141
21 15 34 26 3,367 595 1030 353 842 1141
18 15 34 26 3,367 1946 247 353 842 1141
30 30 3,367 1219 424 1232
30 30 3,367 1219 424 1478
30 7,367 1219 435
30 30 7,367 1219 424 435
30 30 29 7,367 1219 424 971 435
30 30 7,367 1219 424 1609
22 28,367 247 264
30 12,367 1219 264
22 34 28,367 247 2024 264
30 30 12,367 1219 424 264
18 15 28,367 1946 247 264
30 22 28,367 1219 247 264
30 35,367 1219 1946
30 30 18,367 1219 424 1946
30 30 17,367 1219 424 1946
18 15,367 1946 247
30 22,367 1219 247
30 35 15,367 1219 1946 247
30 30 22,367 1219 424 247
21 15 34 34,367 595 1030 496 247
30 30 18 15,367 1219 424 1946 247
30 30 17 15,367 1219 424 1946 247
22 34 34 26 3,368 247 623 1139 1818 594
18 15 34 34 26 3,368 1946 247 623 1139 1818 594
22 34 34 34 26 3,368 247 1207 484 1139 1818 594
31 15 34 34 26 3,368 1882 353 484 1139 1818 594
22 34 34 26 3,368 247 623 1139 1818 1212
22 34 26 3,368 247 353 1803 1879
31 15 26 3,368 1882 353 842 1879
22 34 34 26 3,368 247 1303 690 1215 1879
31 13 15 26 3,368 1358 1662 353 842 1879
18 15 34 26 3,368 1946 247 353 1803 1879
22 28,368 247 264
31 28,368 372 264
31 12,368 372 264
31 0,368 372 264
22 34 28,368 247 2024 264
31 15 28,368 372 247 264
18 15 28,368 1946 247 264
31 15 28,368 1358 1148 1801
22 34 28,368 247 496 1801
31 13 28,368 1882 1652 1801
31 13 15 28,368 1358 1662 1148 1801
22 34 34 28,368 247 496 810 1801
31 15 34 28,368 1882 353 496 1801
31 13,368 372 1946
18 15,368 1946 247
31 15,368 372 247
31 15 34,368 1882 353 247
31 13 15,368 372 1946 247
31 15 34 34,368 1882 353 2018 247
31 13 15 34,368 1882 1652 353 247
35 34 34 26 3,369 247 1915 856 2031 140
22 34 34 26 3,369 247 1915 856 2031 140
35 34 34 34 26 3,369 247 1915 260 856 2031 140
22 34 34 34 26 3,369 247 1915 260 856 2031 140
17 15 34 34 26 3,369 1946 247 1915 856 2031 140
37 3,369 1986 536
37 3,369 1955 594
35 34 34 26 3,369 247 1207 1139 1818 594
22 34 34 26 3,369 247 1207 1139 1818 594
37 35 15 34 26 3,369 1955 1647 484 1139 1818 594
22 34 34 34 26 3,369 247 484 1207 1139 1818 594
37 3,369 361 796
35 34 34 26 3,369 247 484 1139 1818 796
22 34 34 26 3,369 247 484 1139 1818 796
37 31 15 34 26 3,369 361 1109 484 1139 1818 796
22 34 34 34 26 3,369 247 1207 484 1139 1818 796
37 3,369 1986 1494
37 37 3,369 245 190 1494
37 37 37 3,369 245 190 1842 1494
35 34 34 26 3,369 247 1207 1139 1818 1494
22 34 34 26 3,369 247 1207 1139 1818 1494
37 36,369 245 679
37 12,369 1986 533
37 22 28,369 1986 961 533
35 34 28,369 247 1046 533
37 35 28,369 1955 1647 533
22 34 28,369 247 1046 533
35 34 34 16,369 247 1254 770 141
22 34 34 16,369 247 1254 770 141
37 35,369 1955 1946
37 18,369 361 1946
37 17,369 245 1946
37 31 13,369 361 372 1946
37 37 18,369 245 190 1946
17 15,369 1946 247
37 35 15,369 1955 1946 247
37 31 15,369 361 372 247
37 17 15,369 245 1946 247
37 18 15,369 361 1946 247
37 35 15 34,369 1955 1901 257 247
37 31 13 15,369 245 372 1946 247
35 34 34 26 31,369 247 1907 690 1215 1421
22 34 34 26 31,369 247 1907 690 1215 1421
35 34 34 26 33,369 247 1915 856 2031 139
22 34 34 26 33,369 247 1915 856 2031 139
35 34 34 34 26 33,369 247 1915 260 856 2031 139
22 34 34 34 26 33,369 247 1915 260 856 2031 139
17 15 34 34 26 33,369 1946 247 1915 856 2031 139
22 34 26 3,370 1207 1139 1215 706
31 15 34 26 3,370 1420 1030 690 1215 706
22 34 34 26 3,370 1207 484 1139 1215 706
35 15 34 26 3,370 1647 484 690 1215 706
22 34 26 3,370 1207 1139 1215 1212
31 15 34 26 3,370 1420 1030 690 1215 1212
22 34 34 26 3,370 1207 484 1139 1215 1212
35 15 34 26 3,370 1647 484 1139 1818 1212
22 34 26 3,370 1207 1139 1215 1498
31 15 34 26 3,370 1420 1030 690 1215 1498
22 34 34 26 3,370 1207 484 1139 1215 1498
35 15 34 26 3,370 1647 484 690 1215 1498
22 34 15 11,370 1207 321 624 497
31 15 34 15 11,370 1420 1030 10 624 497
22 34 34 15 11,370 1207 321 2028 624 497
35 15 34 15 11,370 1647 484 10 624 497
22 28,370 1207 1852
31 15 34 28,370 1420 1030 1148 1852
22 34 34 28,370 1207 1030 1148 1852
22 34 26 12,370 1207 1139 1818 1852
35 15 34 28,370 1647 484 1207 1852
35 15 31 28,370 1647 961 164 1852
31 15 34,370 1420 1030 1207
35 15 34,370 1647 484 1207
31 15 34 34,370 1420 1030 1179 1207
35 15 34 34,370 1946 247 1303 1207
22 34 26 31,370 1207 1139 1215 1421
31 15 34 26 31,370 1420 1030 690 1215 1421
22 34 34 26 31,370 1207 484 1139 1215 1421
35 15 34 26 31,370 1647 484 690 1215 1421
22 34 26 31,370 1207 1139 1215 1858
31 15 34 26 31,370 1317 484 1139 1215 1858
22 34 34 26 31,370 1207 484 1139 1215 1858
35 15 34 26 31,370 1647 484 690 1215 1858
15 28,372 247 264
13 15 28,372 1946 247 264
15 34 28,372 247 2024 264
13 15,372 1946 247
30 3,373 738 85
30 3,373 738 86
30 3,373 738 456
30 3,373 738 495
30 3,373 738 1141
22 34 26 3,373 1030 353 842 1141
30 22 34 26 3,373 738 1030 353 842 1141
22 34 34 26 3,373 1030 1207 353 842 1141
21 15 34 26 3,373 722 1030 353 842 1141
30 3,373 738 1232
30 3,373 738 1646
22 34 26 3,373 1030 353 842 1646
30 22 34 26 3,373 738 1030 353 842 1646
22 34 34 26 3,373 1030 1207 353 842 1646
21 15 34 26 3,373 953 1030 353 842 1646
30 3,373 738 1761
30 7,373 738 435
30 9,373 738 1239
30 9,373 738 1914
30 16,373 738 1486
22 16,373 1030 1486
30 22 16,373 738 1030 1486
21 15 16,373 953 1030 1486
30 21 15 16,373 738 1272 1030 1486
21 13 15 16,373 722 1653 1030 1486
30 21 13 15 16,373 738 1272 1444 1030 1486
21 15,373 722 1030
30 22,373 738 1030
21 13 15,373 722 1653 1030
30 21 15,373 738 1272 1030
30 21 13 15,373 738 1272 1444 1030
22 34 26 3,375 1030 353 842 1365
22 34 34 26 3,375 1030 1207 353 842 1365
22 34 26 3,375 1030 353 842 1646
22 34 34 26 3,375 1030 1207 353 842 1646
22 28,375 1030 518
22 34 28,375 1030 2030 518
22 34 26 31,375 1030 690 1215 1421
22 34 34 26 31,375 1030 1207 690 1215 1421
22 34 26 3,376 1030 353 842 1141
22 34 34 26 3,376 1030 1207 353 842 1141
21 15 34 26 3,376 1371 1030 353 842 1141
22 34 26 3,376 1030 353 842 1646
22 34 34 26 3,376 1030 1207 353 842 1646
21 15 34 26 3,376 1371 1030 353 842 1646
21 9,376 1371 105
22 34 11,376 1030 819 1506
22 34 34 11,376 1762 425 819 1506
21 15 34 11,376 1371 1030 819 1506
22 28,376 1030 518
22 34 28,376 1030 2030 518
21 15 28,376 1371 1030 518
22 16,376 1030 1486
21 15 16,376 1371 1030 1486
22 34 16,376 1762 1030 1486
21 13 15 16,376 1371 1610 1030 1486
22 34 34 16,376 1762 1949 1030 1486
21 39 15 16,376 1371 1272 1030 1486
21 15,376 1371 1030
22 34,376 1762 1030
21 13 15,376 1371 1610 1030
22 34 34,376 1762 1949 1030
21 39 15,376 1371 1272 1030
22 34,376 1030 1762
21 15 34,376 1371 1030 1762
22 34 34,376 1030 1780 1762
22 34 26 3,378 1030 353 842 1141
21 15 34 26 3,378 489 1030 353 842 1141
22 34 34 26 3,378 1030 1207 353 842 1141
22 34 26 3,378 1030 353 842 1646
21 15 34 26 3,378 489 1030 353 842 1646
22 34 34 26 3,378 1030 1207 353 842 1646
21 15,378 489 1030
21 13 15,378 489 1610 1030
22 34 26 3,379 1030 353 842 1141
21 15 34 26 3,379 595 1030 353 842 1141
22 34 34 26 3,379 1030 1207 353 842 1141
18 15 34 26 3,379 809 1030 353 842 1141
21 13 34 26 3,379 637 1030 353 842 1141
21 15,379 595 1030
21 13,379 637 1030
18 15,379 809 1030
21 13 15,379 595 1653 1030
21 39 15,379 829 1272 1030
21 39 13 15,379 829 1272 1444 1030
21 39 38 15,379 637 684 1610 1030
22 34 26 3,381 364 690 1215 908
22 34 34 26 3,381 364 1286 690 1215 908
22 34 26 3,381 364 353 842 1141
22 34 34 26 3,381 364 2022 353 842 1141
22 34 26 3,381 364 353 842 1646
22 34 34 26 3,381 364 2022 353 842 1646
22 34 26 3,381 364 353 842 1873
22 34 34 26 3,381 364 2022 353 842 1873
22 28,381 364 264
22 34 28,381 364 2022 264
22 26 12,381 364 2016 264
22 28,381 364 518
22 34 28,381 364 1299 518
22 26 12,381 364 2016 518
22 34 34 26 3,383 1030 282 1139 1818 594
31 15 34 34 26 3,383 1420 1030 1207 1139 1818 594
22 34 34 34 26 3,383 1030 623 484 1139 1818 594
22 34 26 3,383 1030 690 1215 1212
31 15 34 26 3,383 1420 1030 690 1215 1212
22 34 34 26 3,383 1030 1207 1139 1818 1212
22 28,383 1030 518
31 15 28,383 1420 1030 518
22 34 28,383 1030 2030 518
31 15,383 1420 1030
22 34 26 3,384 1030 690 1215 908
22 34 34 26 3,384 1030 1207 690 1215 908
22 34 26 3,384 1030 353 842 1113
22 34 34 26 3,384 1030 1207 353 842 1113
22 34 26 3,384 1030 353 842 1141
22 34 34 26 3,384 1030 1207 353 842 1141
22 34 26 3,384 1030 690 1215 1498
22 34 34 26 3,384 1030 1207 690 1215 1498
22 34 26 3,384 1030 353 842 1646
22 34 34 26 3,384 1030 1207 353 842 1646
22 28,384 1030 518
22 34 28,384 1030 2030 518
22 34 34 26 3,386 737 1915 690 1215 706
22 34 34 26 3,386 247 484 1139 1215 908
22 34 34 26 3,386 737 1207 1139 1818 1212
22 34 26 3,386 247 353 842 1646
22 34 34 26 3,386 247 1334 353 842 1646
18 15 34 26 3,386 1946 247 353 842 1646
22 28,386 247 264
18 15 28,386 1946 247 264
22 34 28,386 247 2024 264
22 34 16,386 247 1996 1747
18 15 34 16,386 1946 247 687 1747
22 34 34 16,386 737 260 1996 1747
18 15,386 1946 247
22 34 34,386 737 257 247
22 34 34,386 247 1933 737
22 34 26 3,387 1030 353 842 1141
35 15 34 26 3,387 1653 1030 353 842 1141
22 34 34 26 3,387 1030 1207 353 842 1141
21 15 34 26 3,387 807 1030 353 842 1141
22 34 26 3,387 1030 353 842 1646
35 15 34 26 3,387 1653 1030 353 842 1646
22 34 34 26 3,387 1030 1207 353 842 1646
21 15 34 26 3,387 807 1030 353 842 1646
21 9,387 807 105
22 28,387 1030 518
35 15 28,387 1653 1030 518
22 34 28,387 1030 2030 518
21 15 28,387 807 1030 518
35 15,387 1653 1030
21 15,387 807 1030
21 13 15,387 807 1444 1030
21 39 15,387 807 1272 1030
21 27 15,387 807 1272 1030
21 39 13 15,387 807 1272 1444 1030
21 27 13 15,387 807 1272 1444 1030
22 34 34 26 3,389 1254 1207 1139 1818 594
22 34 34 34 26 3,389 1254 1207 484 1139 1818 594
22 34 26 3,389 1254 690 1215 1212
22 34 34 26 3,389 1316 260 856 2031 1212
22 34 26 3,389 1254 690 1215 1498
22 34 34 26 3,389 1316 260 856 2031 1498
22 28,389 1316 212
22 34 28,389 1254 1326 212
22 34 28,389 1254 1099 264
22 34 34 28,389 1254 1099 1046 264
22 34 28,389 1254 1165 533
22 34 34 28,389 1254 1165 1046 533
22 34,389 1316 1254
22 34 34,389 1316 2008 1254
22 34 34,389 1254 907 1316
22 34 34 26 3,390 1030 623 1139 1818 377
22 34 34 34 26 3,390 1030 623 484 1139 1818 377
22 28,390 1030 518
22 34 28,390 977 12 518
31 15 28,390 158 257 518
17 15,390 458 977
22 34,390 1030 977
31 15 34,390 950 1030 977
22 34 34,390 1030 1207 977
31 15,390 950 1030
22 34 34,390 977 2008 1030
31 15 34,390 550 247 1030
22 34 34 15,390 1030 353 1695 1352
22 34 34 34 15,390 1030 353 1299 1695 1352
22 34 26 31,390 1030 1679 2016 158
22 34 26 31,390 1030 690 1215 1421
22 34 34 26 31,390 1030 1207 690 1215 1421
31 15 34 26 31,390 1136 1254 690 1215 1421
17 15 34 26 31,390 458 977 690 1215 1421
22 34 34 26 31,390 1030 623 1139 1818 1427
22 34 34 34 26 31,390 1030 623 484 1139 1818 1427
31 15 26 1,391 1882 353 842 1835
22 34 34 26 1,391 1284 2008 353 1803 1835
31 13 15 26 1,391 1882 1652 353 1803 1835
31 15 26 3,391 1882 353 842 1879
22 34 26 3,391 282 1139 1818 1879
31 13 15 26 3,391 1882 1652 353 1803 1879
22 34 34 26 3,391 1284 260 856 2031 1879
31 15 34 26 3,391 936 977 690 1215 1879
31 15 26 4,391 1882 353 842 972
31 15 26 36,391 1882 353 1803 972
22 34 34 26 4,391 1284 1254 353 842 972
31 13 15 26 36,391 1882 1652 353 1803 972
22 34 34 26 36,391 1284 1254 353 1803 972
31 13 15 26 4,391 1882 1652 353 842 972
31 15,391 857 282
31 15 34,391 1497 423 282
31 13 15,391 857 1652 282
22 34 34,391 1284 1030 282
31 13 15,391 1882 1652 1148
31 15 34,391 950 1030 1148
22 34 34,391 1284 1030 1148
31 15 34 34,391 1882 353 1030 1148
22 34 34 34,391 1284 2008 1030 1148
22 34 34,391 282 1838 1284
31 15 34,391 936 977 1284
22 34 26 31,391 1284 364 2016 158
22 34 34 26 31,391 1284 364 1299 2016 158
31 15 34 26 31,391 950 1030 883 2016 158
22 34 34 26 3,392 364 1207 1139 1818 377
31 15 34 26 3,392 1686 484 1139 1818 377
22 34 26 3,392 1030 690 1215 1212
22 34 34 26 3,392 1030 1207 1139 1818 1212
31 15 34 26 3,392 979 1254 690 1215 1212
22 34,392 1030 364
31 15 34,392 950 1030 364
22 34 34,392 1030 1207 364
31 15,392 950 1030
22 34,392 364 1030
31 15 34,392 578 1142 1030
22 34 34,392 364 2022 1030
22 26 31,392 364 2016 158
22 34 26 31,392 1030 364 2016 158
22 34 26 31,392 1030 690 1215 1421
22 34 34 26 31,392 1030 1207 690 1215 1421
31 15 34 26 31,392 950 1030 690 1215 1421
20 1,394 1302 1008
20 3,394 38 85
20 3,394 1302 86
20 3,394 1302 1141
22 34 26 3,394 1030 353 842 1141
20 22 34 26 3,394 1302 1030 353 842 1141
22 34 34 26 3,394 1030 1207 353 842 1141
18 15 34 26 3,394 1901 257 353 842 1141
20 9,394 1302 1891
20 21 9,394 1302 640 1891
20 12,394 1302 518
22 28,394 1030 518
20 22 28,394 1302 1030 518
22 34 28,394 1030 2030 518
18 15 28,394 1901 445 518
22 34 26 31 13,394 1030 1770 2016 158 1901
20 22,394 1302 1030
18 15 34,394 1901 257 1030
20 21 15,394 1302 595 1030
20 18 15,394 1302 1653 1030
18 15 34 34,394 1901 257 1907 1030
22 34 26 3,395 1030 690 1215 706
21 15 34 26 3,395 1908 1030 690 1215 706
22 34 34 26 3,395 1030 1207 690 1215 706
22 34 26 3,395 1030 690 1215 1212
21 15 34 26 3,395 1908 1030 690 1215 1212
22 34 34 26 3,395 1030 1207 1139 1818 1212
22 34 26 3,395 1030 353 842 1646
21 15 34 26 3,395 1908 1030 353 842 1646
22 34 34 26 3,395 1030 1207 353 842 1646
22 28,395 1030 518
21 15 28,395 1908 1030 518
22 34 28,395 1030 2030 518
21 15,395 1908 1030
22 34 26 31,395 1030 690 1215 1421
21 15 34 26 31,395 1908 1030 690 1215 1421
22 34 34 26 31,395 1030 1207 690 1215 1421
22 34 34 26 3,396 247 1915 856 2031 140
31 15 34 34 26 3,396 950 1030 260 856 2031 140
22 34 34 34 26 3,396 247 1915 260 856 2031 140
31 15 34 26 3,396 1136 1254 690 1215 1212
22 34 34 26 3,396 247 1179 690 1215 1212
22 28,396 247 264
18 15 28,396 1946 247 264
22 34 28,396 247 2024 264
31 15 28,396 550 247 264
22 34 34 16,396 247 1030 770 141
31 15 34 16,396 950 1030 770 141
31 13,396 550 1946
18 15,396 1946 247
31 15,396 550 247
31 15 34,396 1686 484 247
31 13 15,396 550 1946 247
22 34 26 31,396 247 257 2016 158
31 15 34 26 31,396 950 1030 1679 2016 158
22 34 34 26 31,396 247 1299 1687 2016 158
22 34 34 26 3,397 247 1207 1139 1818 377
31 15 34 26 3,397 1109 484 1139 1818 377
22 34 34 34 26 3,397 247 1207 484 1139 1818 377
31 15 34 34 26 3,397 1109 484 1207 1139 1818 377
22 28,397 247 264
31 28,397 372 264
31 12,397 372 264
31 0,397 372 264
22 34 28,397 247 2024 264
31 15 28,397 372 247 264
31 15,397 372 247
31 13 15,397 372 1946 247
31 15 34,397 1136 1254 247
22 34 26 31,397 247 257 2016 158
31 15 34 26 31,397 950 1030 1691 2016 158
22 34 34 26 31,397 247 1299 1687 2016 158
31 15 34 26 31,397 936 977 690 1215 1421
22 34 34 26 31,397 247 2008 690 1215 1421
22 34 26 3,398 1030 690 1215 908
35 15 34 26 3,398 1610 1030 690 1215 908
22 34 34 26 3,398 1030 1207 690 1215 908
22 34 26 3,398 1030 353 842 1141
35 15 34 26 3,398 1610 1030 353 842 1141
22 34 34 26 3,398 1030 1207 353 842 1141
22 34 26 3,398 1030 353 842 1646
35 15 34 26 3,398 1610 1030 353 842 1646
22 34 34 26 3,398 1030 1207 353 842 1646
35 15,398 1610 1030
35 15 34,398 680 257 1030
35 26 22 34,398 680 2016 257 1030
35 15 34 34,398 680 257 1907 1030
22 34 34,398 1030 762 680
35 15 34 34,398 1610 1030 762 680
22 34 34 34,398 1030 789 762 680
22 34 26 3,399 282 1139 1818 377
22 34 34 26 3,399 282 484 1139 1818 377
31 15 34 26 3,399 1317 484 1139 1818 377
22 26 3,399 353 842 1646
22 34 26 3,399 484 353 842 1646
17 15 26 3,399 1652 353 842 1646
22 34 34 26 3,399 484 1971 353 842 1646
22 26 35,399 353 842 1652
22 34 26 35,399 484 353 842 1652
22 34 34 26 35,399 1235 1838 353 1803 1652
22 34,399 484 282
17 15,399 1652 282
22 34 34,399 484 1838 282
31 15 34,399 333 423 282
22 34,399 484 353
17 15,399 1652 353
22 34 34,399 484 1971 353
31 15 34,399 1317 484 353
31 15,399 1317 484
22 34,399 1235 484
22 34 34,399 1235 1838 484
31 15 34,399 333 423 484
22 34,399 484 1235
22 34 34,399 484 1179 1235
17 15 34,399 1652 353 1235
15 34 26 31 13,400 1030 1770 2016 158 1901
13 15,400 1610 1030
13 15 34,400 1901 257 1030
13 15 34 34,400 1901 257 1907 1030
22 34 26 3,401 1030 690 1215 908
21 15 34 26 3,401 1670 1030 690 1215 908
22 34 34 26 3,401 1030 1207 690 1215 908
22 34 26 3,401 1030 353 842 1141
21 15 34 26 3,401 1670 1030 353 842 1141
22 34 34 26 3,401 1030 1207 353 842 1141
22 34 26 3,401 1030 353 842 1365
21 15 34 26 3,401 1670 1030 353 842 1365
22 34 34 26 3,401 1030 1207 353 842 1365
22 34 26 3,401 1030 353 842 1646
21 15 34 26 3,401 1670 1030 353 842 1646
22 34 34 26 3,401 1030 1207 353 842 1646
22 16,401 1030 1486
21 15 16,401 1670 1030 1486
21 15,401 1670 1030
22 34 34 26 3,403 1046 162 690 1215 908
22 34 26 3,403 1046 353 842 1141
22 34 34 26 3,403 1046 2022 353 842 1141
22 34 34 26 3,403 1046 260 856 2031 1212
22 34 34 26 3,403 1046 1030 690 1215 1498
22 34 26 3,403 1046 353 842 1646
22 34 34 26 3,403 1046 2022 353 842 1646
22 28,403 1046 264
22 34 28,403 1046 2022 264
22 34 34 28,403 1046 2022 2018 264
22 34 26 3,404 1030 353 842 1646
35 15 34 26 3,404 1653 1030 353 842 1646
22 34 34 26 3,404 1030 1207 353 842 1646
22 16,404 1030 1486
35 15 16,404 1653 1030 1486
35 15,404 1653 1030
37 3,405 610 86
22 34 34 26 3,405 247 1207 1139 1818 594
37 22 34 26 3,405 610 484 1139 1818 594
22 34 34 34 26 3,405 247 1207 484 1139 1818 594
37 22 34 34 26 3,405 610 484 1207 1139 1818 594
37 3,405 610 908
22 34 34 26 3,405 247 1030 690 1215 908
37 22 34 26 3,405 610 484 690 1215 908
37 3,405 610 984
37 3,405 610 1141
22 34 26 3,405 247 353 842 1141
37 22 34 26 3,405 610 1030 353 842 1141
22 34 34 26 3,405 247 1334 353 842 1141
37 3,405 2019 1212
37 0,405 1258 1212
37 37 3,405 2019 1827 1212
37 22 34 26 3,405 610 484 690 1215 1212
22 34 34 26 3,405 247 1915 856 2031 1212
37 12,405 2019 264
22 28,405 247 264
37 22 28,405 2019 247 264
22 34 28,405 247 2024 264
18 15 28,405 1946 247 264
37 12,405 610 518
37 22 28,405 610 1030 518
22 34 28,405 247 2015 518
37 35 28,405 1258 680 518
37 37 12,405 2019 1827 518
37 16,405 2019 141
22 34 34 16,405 247 1254 770 141
37 22 34 16,405 610 1030 770 141
37 18,405 2019 1946
37 17,405 1509 1946
37 22,405 2019 247
18 15,405 1946 247
37 18 15,405 2019 1946 247
37 17 15,405 1509 1946 247
37 22 34,405 1258 257 247
37 22 34 34,405 1258 257 1907 247
22 34 26 3,406 1254 353 842 1141
21 15 34 26 3,406 640 1030 353 842 1141
22 34 34 26 3,406 1254 2008 353 842 1141
22 34 26 3,406 1254 353 842 1646
21 15 34 26 3,406 640 1030 353 842 1646
22 34 34 26 3,406 1254 2008 353 842 1646
21 9,406 640 103
22 28,406 1254 1655
22 34 28,406 1254 707 1655
21 15 34 28,406 640 1030 707 1655
22 34 34 28,406 1254 1291 865 1655
21 15 34 34,406 640 1030 770 1254
22 34 34 34 26 33,406 1254 1907 1915 856 2031 139
21 15 34 34 26 33,406 640 1030 260 856 2031 139
22 34 26 3,407 1030 353 842 1141
17 15 34 26 3,407 1653 1030 353 842 1141
22 34 34 26 3,407 1030 1207 353 842 1141
22 34 26 3,407 1030 353 842 1365
17 15 34 26 3,407 1653 1030 353 842 1365
22 34 34 26 3,407 1030 1207 353 842 1365
22 28,407 1030 1833
17 15 28,407 1653 1030 1833
22 16,407 1030 1486
17 15 16,407 1653 1030 1486
17 15,407 1653 1030
22 34 26 3,408 1030 353 842 1141
21 38 34 26 3,408 323 484 353 842 1141
22 34 34 26 3,408 1030 1207 353 842 1141
21 15 34 26 3,408 807 1030 353 842 1141
21 13 34 26 3,408 323 1030 353 842 1141
22 34 26 3,408 1030 353 842 1646
21 15 34 26 3,408 323 257 353 842 1646
22 34 34 26 3,408 1030 1207 353 842 1646
21 13 34 26 3,408 323 1030 353 842 1646
21 38 34 26 3,408 323 484 353 842 1646
21 9,408 807 105
21 9,408 975 1239
21 15,408 807 1030
21 13,408 323 1030
21 13 15,408 807 1444 1030
21 38 34,408 323 484 1030
21 39 15,408 807 1272 1030
21 15 34,408 323 484 1030
21 27 15,408 807 1272 1030
22 34 34 26 3,409 1030 484 1139 1818 594
31 15 34 34 26 3,409 1420 1030 1207 1139 1818 594
22 34 34 34 26 3,409 1030 623 484 1139 1818 594
22 34 26 3,409 1030 353 842 1141
31 15 34 26 3,409 1420 1030 353 842 1141
22 34 34 26 3,409 1030 1207 353 842 1141
22 34 26 3,409 1030 690 1215 1212
31 15 34 26 3,409 1420 1030 690 1215 1212
22 34 34 26 3,409 1030 1207 1139 1818 1212
22 34 26 3,409 1030 353 842 1879
31 15 34 26 3,409 1420 1030 353 1803 1879
22 34 34 26 3,409 1030 1207 1139 1818 1879
22 28,409 1030 518
31 15 28,409 1420 1030 518
22 34 28,409 1030 2030 518
31 15,409 1420 1030
31 15 26 1,410 1882 353 842 1835
4 15 26 1,410 1882 353 842 1835
18 15 26 1,410 1652 353 842 1835
4 13 15 26 1,410 1882 1652 353 1803 1835
31 13 15 26 1,410 1882 1652 353 1803 1835
22 34 26 3,410 282 1139 1818 377
31 15 34 26 3,410 857 282 1139 1818 377
