node_id,direction,edges
566,in,45 63 25 75 9 7 7 7 7 75 33 63 7 7 75 75 
566,out,44 62 24 74 8 6 6 6 6 74 32 62 6 6 74 74 
567,in,42 42 42 19 42 42 42 42 42 42 42 42 19 79 42 42 42 42 42 42 77 31 27 
567,out,43 43 43 18 43 43 43 43 43 43 43 43 18 78 43 43 43 43 43 43 76 30 26 
568,in,7 7 15 43 7 7 7 45 7 7 19 43 
568,out,6 6 14 42 6 6 6 44 6 6 18 42 
569,in,7 73 73 9 7 25 7 3 45 7 63 9 73 7 35 
569,out,6 72 72 8 6 24 6 2 44 6 62 8 72 6 34 
570,in,73 7 7 25 7 9 45 63 9 1 63 23 63 7 
570,out,72 6 6 24 6 8 44 62 8 0 62 22 62 6 
571,in,7 63 45 25 7 7 63 63 9 73 9 13 63 63 63 1 63 7 63 37 
571,out,6 62 44 24 6 6 62 62 8 72 8 12 62 62 62 0 62 6 62 36 
572,in,63 63 69 68 63 63 69 68 63 63 63 69 68 69 68 69 68 69 68 68 63 69 68 69 68 69 68 69 68 69 68 69 68 69 68 63 69 68 69 68 63 63 47 63 63 63 69 68 63 63 63 63 63 63 63 63 63 69 68 69 68 63 69 68 
572,out,62 62 69 68 62 62 69 68 62 62 62 69 68 69 68 69 68 69 68 69 62 69 68 69 68 69 68 69 68 69 68 69 68 68 69 62 69 68 69 68 62 62 46 62 62 62 69 68 62 62 62 62 62 62 62 62 62 69 68 69 68 62 69 68 
573,in,37 73 9 7 25 7 73 7 63 45 33 63 63 75 9 7 63 
573,out,36 72 8 6 24 6 72 6 62 44 32 62 62 74 8 6 62 
574,in,71 7 7 25 7 45 7 7 7 7 7 45 7 23 61 60 
574,out,70 6 6 24 6 44 6 6 6 6 6 44 6 22 61 60 
575,in,7 7 15 7 43 25 51 50 51 50 19 61 61 19 43 61 60 19 7 43 7 15 19 7 
575,out,6 6 14 6 42 24 51 50 51 50 18 60 60 18 42 61 60 18 6 42 6 14 18 6 
576,in,62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 
576,out,63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 
577,in,67 7 45 7 19 7 45 7 63 19 7 33 7 35 37 19 25 63 
577,out,66 6 44 6 18 6 44 6 62 18 6 32 6 34 36 18 24 62 
578,in,62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 31 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 
578,out,63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 30 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 
579,in,7 7 15 25 1 7 7 7 19 7 7 35 23 7 
579,out,6 6 14 24 0 6 6 6 18 6 6 34 22 6 
580,in,19 15 45 7 45 43 25 43 7 19 7 
580,out,18 14 44 6 44 42 24 42 6 18 6 
581,in,19 73 7 25 63 45 15 15 7 15 19 43 7 
581,out,18 72 6 24 62 44 14 14 6 14 18 42 6 
582,in,73 9 73 7 63 3 3 45 7 63 63 7 37 35 7 
582,out,72 8 72 6 62 2 2 44 6 62 62 6 36 34 6 
583,in,7 19 15 15 15 7 7 7 45 7 15 7 7 7 15 43 7 
583,out,6 18 14 14 14 6 6 6 44 6 14 6 6 6 14 42 6 
584,in,7 7 7 7 15 25 19 7 7 45 7 7 33 35 7 
584,out,6 6 6 6 14 24 18 6 6 44 6 6 32 34 6 
585,in,7 7 7 7 7 43 35 25 45 7 7 63 63 7 15 23 19 
585,out,6 6 6 6 6 42 34 24 44 6 6 62 62 6 14 22 18 
586,in,67 45 7 13 7 63 19 45 7 7 33 7 37 25 7 63 
586,out,66 44 6 12 6 62 18 44 6 6 32 6 36 24 6 62 
587,in,45 23 63 63 7 45 7 63 7 1 25 75 63 7 75 75 
587,out,44 22 62 62 6 44 6 62 6 0 24 74 62 6 74 74 
588,in,7 35 19 15 25 43 43 45 7 75 19 19 7 7 33 7 43 19 
588,out,6 34 18 14 24 42 42 44 6 74 18 18 6 6 32 6 42 18 
589,in,19 15 19 15 7 7 43 45 19 19 7 15 7 15 43 19 7 
589,out,18 14 18 14 6 6 42 44 18 18 6 14 6 14 42 18 6 
590,in,25 45 15 7 1 45 43 19 43 19 19 7 75 25 15 7 25 
590,out,24 44 14 6 0 44 42 18 42 18 18 6 74 24 14 6 24 
591,in,19 19 15 7 25 7 7 7 7 45 7 7 7 7 15 7 7 7 19 
591,out,18 18 14 6 24 6 6 6 6 44 6 6 6 6 14 6 6 6 18 
592,in,62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 
592,out,63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 
593,in,7 7 5 45 25 7 7 7 7 7 7 7 7 7 7 23 17 7 
593,out,6 6 4 44 24 6 6 6 6 6 6 6 6 6 6 22 16 6 
594,in,6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 
594,out,7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 
595,in,42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 31 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 27 42 42 42 42 42 
595,out,43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 30 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 26 43 43 43 43 43 
596,in,72 72 8 8 72 72 8 72 72 8 72 72 8 72 72 
596,out,73 73 9 9 73 73 9 73 73 9 73 73 9 73 73 
597,in,18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 
597,out,19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 
598,in,6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 
598,out,7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 
599,in,6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 
599,out,7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 
600,in,19 15 7 25 1 43 7 7 7 7 7 15 19 7 
600,out,18 14 6 24 0 42 6 6 6 6 6 14 18 6 
601,in,45 7 7 7 15 7 7 7 71 45 7 7 7 7 33 7 43 
601,out,44 6 6 6 14 6 6 6 70 44 6 6 6 6 32 6 42 
602,in,7 19 7 19 15 7 7 7 75 45 19 7 19 43 7 33 7 15 7 77 7 19 
602,out,6 18 6 18 14 6 6 6 74 44 18 6 18 42 6 32 6 14 6 76 6 18 
603,in,19 15 15 15 25 43 75 1 43 19 45 7 7 7 7 15 7 
603,out,18 14 14 14 24 42 74 0 42 18 44 6 6 6 6 14 6 
604,in,62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 
604,out,63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 
605,in,7 63 45 7 7 7 25 73 63 63 7 1 63 7 23 
605,out,6 62 44 6 6 6 24 72 62 62 6 0 62 6 22 
606,in,19 7 25 7 3 45 7 7 7 7 15 35 7 7 
606,out,18 6 24 6 2 44 6 6 6 6 14 34 6 6 
607,in,7 7 43 7 35 25 7 45 23 7 33 43 7 
607,out,6 6 42 6 34 24 6 44 22 6 32 42 6 
608,in,19 19 7 7 43 15 45 7 15 75 35 7 15 19 19 7 7 19 
608,out,18 18 6 6 42 14 44 6 14 74 34 6 14 18 18 6 6 18 
609,in,15 15 7 43 25 3 45 7 19 7 7 15 7 15 23 15 
609,out,14 14 6 42 24 2 44 6 18 6 6 14 6 14 22 14 
610,in,7 37 74 35 45 25 25 7 7 45 7 7 7 45 23 7 
610,out,6 36 75 34 44 24 24 6 6 44 6 6 6 44 22 6 
611,in,7 7 7 7 75 15 7 25 7 7 7 75 7 7 7 45 7 1 7 1 33 74 75 7 7 7 7 
611,out,6 6 6 6 74 14 6 24 6 6 6 74 6 6 6 44 6 0 6 0 32 75 74 6 6 6 6 
612,in,63 45 7 7 63 7 63 45 73 1 63 9 7 37 7 7 
612,out,62 44 6 6 62 6 62 44 72 0 62 8 6 36 6 6 
613,in,19 19 45 71 45 15 7 45 7 19 7 7 15 7 
613,out,18 18 44 70 44 14 6 44 6 18 6 6 14 6 
614,in,19 19 45 15 7 19 7 7 7 35 7 19 15 7 
614,out,18 18 44 14 6 18 6 6 6 34 6 18 14 6 
615,in,62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 
615,out,63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 
616,in,6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 
616,out,7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 
617,in,19 45 45 15 7 7 7 7 19 15 7 7 7 37 35 25 19 7 19 
617,out,18 44 44 14 6 6 6 6 18 14 6 6 6 36 34 24 18 6 18 
618,in,62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 
618,out,63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 
619,in,7 45 15 7 25 1 28 7 7 19 7 7 7 
619,out,6 44 14 6 24 0 29 6 6 18 6 6 6 
620,in,19 7 25 45 15 7 7 19 7 15 25 19 15 7 19 19 7 
620,out,18 6 24 44 14 6 6 18 6 14 24 18 14 6 18 18 6 
621,in,45 15 7 7 75 75 7 7 19 43 19 19 7 15 7 7 
621,out,44 14 6 6 74 74 6 6 18 42 18 18 6 14 6 6 
622,in,7 19 15 7 15 7 75 7 7 7 7 7 19 45 43 19 7 7 15 25 15 19 7 7 
622,out,6 18 14 6 14 6 74 6 6 6 6 6 18 44 42 18 6 6 14 24 14 18 6 6 
623,in,63 69 68 63 63 44 69 68 44 63 69 68 69 68 69 68 63 69 68 69 68 69 68 63 69 68 69 68 44 63 63 63 69 68 44 69 68 69 68 69 68 63 69 68 69 68 69 69 69 63 69 68 63 69 68 63 69 68 69 69 63 63 69 68 63 69 55 47 63 63 63 69 68 69 68 63 69 68 63 63 63 68 63 63 69 68 69 68 63 69 63 69 68 69 68 69 68 63 63 69 68 69 68 
623,out,62 69 68 62 62 45 69 68 45 62 69 68 69 68 69 68 62 69 68 69 68 69 68 62 69 68 69 68 45 62 62 62 69 68 45 69 68 69 68 69 68 62 69 68 69 68 68 68 68 62 69 68 62 69 68 62 69 68 68 68 62 62 69 68 62 68 54 46 62 62 62 69 68 69 68 62 69 68 62 62 62 69 62 62 69 68 69 68 62 68 62 69 68 69 68 69 68 62 62 69 68 69 68 
624,in,30 30 30 30 30 47 30 23 30 31 47 47 57 47 30 30 30 30 30 
624,out,31 31 31 31 31 46 31 22 31 30 46 46 56 46 31 31 31 31 31 
625,in,7 19 7 15 7 43 45 7 7 15 7 7 15 7 15 15 19 7 
625,out,6 18 6 14 6 42 44 6 6 14 6 6 14 6 14 14 18 6 
626,in,7 7 33 45 63 9 63 7 74 7 7 1 74 37 74 
626,out,6 6 32 44 62 8 62 6 75 6 6 0 75 36 75 
627,in,7 67 7 74 7 7 7 74 13 45 7 7 45 7 33 7 1 35 19 25 7 37 74 
627,out,6 66 6 75 6 6 6 75 12 44 6 6 44 6 32 6 0 34 18 24 6 36 75 
628,in,7 45 63 7 7 63 63 73 7 63 63 63 7 63 63 7 7 63 7 
628,out,6 44 62 6 6 62 62 72 6 62 62 62 6 62 62 6 6 62 6 
629,in,67 7 7 7 7 7 9 43 45 7 33 7 37 7 
629,out,66 6 6 6 6 6 8 42 44 6 32 6 36 6 
630,in,73 25 7 7 73 7 7 63 63 74 7 37 75 
630,out,72 24 6 6 72 6 6 62 62 75 6 36 74 
631,in,19 15 1 15 25 43 1 45 7 15 19 7 7 15 7 
631,out,18 14 0 14 24 42 0 44 6 14 18 6 6 14 6 
632,in,7 7 15 7 43 25 43 51 50 51 50 7 45 7 7 19 43 61 7 7 43 7 15 15 61 60 19 7 
632,out,6 6 14 6 42 24 42 51 50 51 50 6 44 6 6 18 42 60 6 6 42 6 14 14 61 60 18 6 
633,in,7 74 25 7 7 7 7 9 7 7 7 7 19 
633,out,6 75 24 6 6 6 6 8 6 6 6 6 18 
634,in,6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 
634,out,7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 
635,in,7 7 15 7 25 7 7 45 7 7 7 19 7 23 
635,out,6 6 14 6 24 6 6 44 6 6 6 18 6 22 
636,in,67 7 15 7 74 7 45 7 7 28 43 15 7 19 7 
636,out,66 6 14 6 75 6 44 6 6 29 42 14 6 18 6 
637,in,42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 79 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 27 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 
637,out,43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 78 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 26 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 
638,in,7 7 15 7 25 7 7 7 3 45 7 73 23 7 
638,out,6 6 14 6 24 6 6 6 2 44 6 72 22 6 
639,in,15 45 15 73 7 25 43 1 43 19 19 7 15 7 15 43 
639,out,14 44 14 72 6 24 42 0 42 18 18 6 14 6 14 42 
640,in,42 42 19 19 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 31 42 42 42 42 42 42 42 42 42 42 42 42 42 42 27 42 42 42 42 42 19 42 19 19 19 
640,out,43 43 18 18 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 30 43 43 43 43 43 43 43 43 43 43 43 43 43 43 26 43 43 43 43 43 18 43 18 18 18 
641,in,8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 
641,out,9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 
642,in,43 7 25 43 45 7 28 7 7 15 7 43 19 19 
642,out,42 6 24 42 44 6 29 6 6 14 6 42 18 18 
643,in,7 41 40 15 25 19 7 7 7 45 7 7 7 71 
643,out,6 41 40 14 24 18 6 6 6 44 6 6 6 70 
644,in,7 19 7 43 15 7 25 43 7 7 45 19 7 7 19 7 33 7 7 19 19 
644,out,6 18 6 42 14 6 24 42 6 6 44 18 6 6 18 6 32 6 6 18 18 
645,in,7 7 67 15 74 7 35 25 7 7 7 7 7 45 7 
645,out,6 6 66 14 75 6 34 24 6 6 6 6 6 44 6 
646,in,62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 62 
646,out,63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 63 
647,in,42 42 42 42 42 42 31 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 79 42 42 42 27 42 
647,out,43 43 43 43 43 43 30 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 78 43 43 43 26 43 
648,in,15 7 43 77 43 43 7 7 19 7 7 33 7 7 
648,out,14 6 42 76 42 42 6 6 18 6 6 32 6 6 
649,in,7 7 15 7 25 1 7 7 45 7 7 19 7 23 43 15 19 19 
649,out,6 6 14 6 24 0 6 6 44 6 6 18 6 22 42 14 18 18 
650,in,7 15 45 43 43 7 25 7 43 19 7 7 7 7 19 7 7 45 19 
650,out,6 14 44 42 42 6 24 6 42 18 6 6 6 6 18 6 6 44 18 
651,in,19 19 15 73 43 25 7 43 45 7 7 7 7 
651,out,18 18 14 72 42 24 6 42 44 6 6 6 6 
652,in,7 15 7 19 43 1 45 7 7 7 35 15 7 19 
652,out,6 14 6 18 42 0 44 6 6 6 34 14 6 18 
653,in,7 45 7 7 7 7 45 7 74 7 7 25 7 7 37 
653,out,6 44 6 6 6 6 44 6 75 6 6 24 6 6 36 
654,in,6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 
654,out,7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 
655,in,7 7 7 7 7 7 7 7 45 7 7 7 7 23 7 7 
655,out,6 6 6 6 6 6 6 6 44 6 6 6 6 22 6 6 
656,in,7 45 15 71 7 7 25 74 1 43 43 19 74 74 7 19 19 7 15 43 15 74 19 
656,out,6 44 14 70 6 6 24 75 0 42 42 18 75 75 6 18 18 6 14 42 14 75 18 
657,in,6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 
657,out,7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 
658,in,19 19 7 7 43 7 25 43 7 45 7 7 7 19 7 7 7 15 19 7 19 
658,out,18 18 6 6 42 6 24 42 6 44 6 6 6 18 6 6 6 14 18 6 18 
659,in,18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 
659,out,19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 
660,in,7 67 19 7 15 19 15 7 43 7 25 7 45 7 7 19 7 7 33 7 
660,out,6 66 18 6 14 18 14 6 42 6 24 6 44 6 6 18 6 6 32 6 
661,in,25 7 7 7 63 9 73 63 13 63 7 7 37 
661,out,24 6 6 6 62 8 72 62 12 62 6 6 36 
662,in,67 45 25 7 7 73 33 7 19 7 19 35 
662,out,66 44 24 6 6 72 32 6 18 6 18 34 
663,in,7 7 7 25 7 7 7 3 45 7 7 7 71 7 7 7 
663,out,6 6 6 24 6 6 6 2 44 6 6 6 70 6 6 6 
664,in,7 7 15 7 7 25 25 7 3 45 7 7 7 15 7 15 7 7 25 25 
664,out,6 6 14 6 6 24 24 6 2 44 6 6 6 14 6 14 6 6 24 24 
665,in,7 67 25 7 7 7 7 3 45 7 7 7 7 7 
665,out,6 66 24 6 6 6 6 2 44 6 6 6 6 6 
666,in,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
666,out,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
667,in,25 45 25 15 7 7 25 43 45 7 7 25 7 15 7 35 
667,out,24 44 24 14 6 6 24 42 44 6 6 24 6 14 6 34 
668,in,36 36 31 31 31 31 36 70 36 34 31 70 36 34 34 
668,out,37 37 30 30 30 30 37 71 37 35 30 71 37 35 35 
669,in,7 19 7 15 45 7 25 7 63 43 7 37 19 19 
669,out,6 18 6 14 44 6 24 6 62 42 6 36 18 18 
670,in,67 19 71 25 7 7 45 7 63 73 35 7 7 
670,out,66 18 70 24 6 6 44 6 62 72 34 6 6 
671,in,7 45 45 7 13 7 19 7 7 7 7 59 59 37 35 7 7 
671,out,6 44 44 6 12 6 18 6 6 6 6 58 58 36 34 6 6 
672,in,7 25 15 7 25 7 45 7 7 43 7 19 7 7 
672,out,6 24 14 6 24 6 44 6 6 42 6 18 6 6 
673,in,12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 
673,out,13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 
674,in,7 19 7 7 45 45 15 7 7 19 7 19 7 15 25 7 7 
674,out,6 18 6 6 44 44 14 6 6 18 6 18 6 14 24 6 6 
675,in,43 43 25 63 43 7 45 7 7 7 7 15 15 7 
675,out,42 42 24 62 42 6 44 6 6 6 6 14 14 6 
676,in,41 40 7 15 7 7 25 45 7 19 7 7 33 15 15 7 19 
676,out,41 40 6 14 6 6 24 44 6 18 6 6 32 14 14 6 18 
677,in,19 42 42 31 42 31 27 42 79 42 42 42 42 42 42 42 42 42 77 
677,out,18 43 43 30 43 30 26 43 78 43 43 43 43 43 43 43 43 43 76 
678,in,7 25 7 19 7 7 7 7 7 7 73 7 
678,out,6 24 6 18 6 6 6 6 6 6 72 6 
679,in,72 72 8 72 8 72 72 8 72 72 8 72 72 72 8 8 8 8 8 72 8 8 72 8 72 72 72 8 8 72 72 8 8 72 72 72 8 72 8 72 8 72 8 
679,out,73 73 9 73 9 73 73 9 73 73 9 73 73 73 9 9 9 9 9 73 9 9 73 9 73 73 73 9 9 73 73 9 9 73 73 73 9 73 9 73 9 73 9 
680,in,70 70 70 31 31 70 31 70 57 68 70 44 70 47 76 74 70 70 53 
680,out,71 71 71 30 30 71 30 71 56 69 71 45 71 46 77 75 71 71 52 
681,in,45 25 7 7 41 40 19 7 7 7 7 74 7 23 33 7 
681,out,44 24 6 6 41 40 18 6 6 6 6 75 6 22 32 6 
682,in,7 7 15 7 25 51 50 7 51 50 7 45 15 7 7 19 7 7 43 7 71 15 7 
682,out,6 6 14 6 24 51 50 6 51 50 6 44 14 6 6 18 6 6 42 6 70 14 6 
683,in,7 45 25 7 7 7 7 73 7 7 15 7 7 7 
683,out,6 44 24 6 6 6 6 72 6 6 14 6 6 6 
684,in,42 42 42 79 11 42 42 42 42 42 78 42 42 42 78 42 42 42 42 42 42 31 42 42 42 42 78 77 27 42 42 78 
684,out,43 43 43 78 10 43 43 43 43 43 79 43 43 43 79 43 43 43 43 43 43 30 43 43 43 43 79 76 26 43 43 79 
685,in,63 63 69 68 63 69 69 68 69 68 69 68 69 68 69 68 63 63 63 69 68 69 69 68 63 44 69 68 69 68 69 68 69 68 69 69 68 63 69 68 63 69 68 69 68 63 63 63 47 63 63 63 63 63 63 63 63 69 68 63 63 69 68 63 63 69 68 
685,out,62 62 69 68 62 68 69 68 69 68 69 68 69 68 69 68 62 62 62 69 68 68 69 68 62 45 69 68 69 68 69 68 69 68 68 69 68 62 69 68 62 69 68 69 68 62 62 62 46 62 62 62 62 62 62 62 62 69 68 62 62 69 68 62 62 69 68 
686,in,18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 
686,out,19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 
687,in,63 63 63 69 68 69 68 44 69 68 69 68 69 68 63 69 68 69 68 68 69 68 63 69 68 69 68 69 68 63 63 69 68 69 68 69 68 69 68 69 68 68 68 69 68 68 69 68 69 68 69 69 68 63 69 68 69 68 69 68 69 68 69 68 69 68 44 69 68 69 68 69 68 69 68 69 68 69 68 69 68 69 68 44 69 68 63 69 68 69 68 69 68 69 68 69 69 68 69 68 69 68 69 68 69 47 33 69 68 63 63 63 69 68 69 68 33 63 63 63 69 68 69 68 69 63 63 69 68 63 69 68 63 69 68 69 68 69 68 69 68 69 63 63 69 68 69 68 69 68 
687,out,62 62 62 69 68 69 68 45 69 68 69 68 69 68 62 69 68 69 68 69 69 68 62 69 68 69 68 69 68 62 62 69 68 69 68 69 68 69 68 69 68 69 69 69 68 69 69 68 69 68 68 69 68 62 69 68 69 68 69 68 69 68 69 68 69 68 45 69 68 69 68 69 68 69 68 69 68 69 68 69 68 69 68 45 69 68 62 69 68 69 68 69 68 69 68 68 69 68 69 68 69 68 69 68 68 46 32 69 68 62 62 62 69 68 69 68 32 62 62 62 69 68 69 68 68 62 62 69 68 62 69 68 62 69 68 69 68 69 68 69 68 68 62 62 69 68 69 68 68 69 
688,in,7 7 19 19 25 15 7 19 19 7 7 19 19 67 7 15 19 19 35 19 
