Head,Tail,Relations
6405,1061,209
6405,3983,210
6405,5524,218
6405,6394,222
6405,3268,223
6405,2229,240
6405,8325,241
6405,2165,242
6405,2321,243
6405,3542,323
6406,5463,2
6406,2704,6
6408,6826,141
6408,2303,275
6408,3907,276
6408,8194,277
6409,7011,262
6410,191,160 626
6410,2281,303
6411,6531,87
6411,2106,116
6413,5364,2
6413,3740,3
6415,1282,136 137
6416,349,146
6417,7796,300
6417,4235,301
6418,4905,165
6419,2280,303
6419,7356,304
6420,3596,141
6420,8177,142
6420,2969,276
6420,8010,277
6421,5438,2
6421,3740,6
6421,2121,320
6422,5424,1 2
6422,2704,3 6
6423,6256,9
6424,1850,300
6424,33,301
6425,860,82
6425,6493,282
6425,3151,283
6426,7440,90
6428,9080,292 623
6429,8175,140 274
6430,3333,303
6431,3740,3
6432,4565,300
6432,4830,301
6435,1396,141
6435,8189,142
6435,8196,143
6435,4464,276
6436,2078,303
6440,1286,165
6442,7146,303
6444,8413,289
6444,229,290
6445,30,303
6447,8318,303
6448,3401,300
6448,3490,301
6449,8153,303
6450,6113,141
6450,8198,142 277
6450,3291,276
6451,6136,300
6451,3141,301
6452,8111,117
6452,7082,262
6452,6999,267
6452,6254,268
6453,4107,204
6453,4622,236
6454,6905,141
6454,1769,142
6454,8196,143
6454,3291,276
6456,6405,90
6457,1680,136 137 450
6459,8845,292
6460,6767,46
6460,7217,47
6460,7270,182
6460,6720,183
6462,1267,141
6462,6869,142
6462,8196,143
6462,3820,276
6463,4047,204
6464,7769,164
6464,1286,165
6465,3740,3
6466,3797,117
6466,6985,255
6466,6949,262
6467,4125,141
6467,8188,142
6467,8196,143
6467,963,276
6468,6957,303
6469,6763,303
6470,3592,141
6470,2304,275
6470,1015,276
6470,2552,277
6471,5485,2
6471,3740,3
6471,2704,6
6472,4210,303
6473,5803,303
6474,5804,303
6475,6474,300
6475,5802,301
6476,4211,303
6477,5804,303
6478,5804,303
6479,5803,303
6480,6479,300
6480,5801,301
6483,4983,303
6484,9003,303
6485,12,303
6486,8306,303
6487,9003,303
6488,8262,303
6489,6890,303
6490,4545,303
6491,8471,292
6492,5473,2
6492,3740,3
6492,2704,6
6494,6796,303
6495,6798,303
6496,8396,236
6497,4026,204
6498,5489,2
6498,2704,6
6499,8136,117
6499,7022,262
6501,2899,141
6501,8175,142
6501,3598,276
6501,8183,277
6502,6283,141
6502,2552,142
6502,825,276
6502,1772,277
6503,8766,94
6504,7071,300
6504,33,301
6505,2215,141
6505,1769,142
6505,8196,143
6505,1159,276
6506,5367,2
6506,3740,3
6506,2704,6
6507,1608,141
6507,1769,142
6507,8196,143
6507,820,276
6508,6813,141
6508,8183,142
6508,8196,143
6508,1159,276
6509,4233,303
6510,2663,141
6510,8175,142
6510,1159,276
6510,6869,277
6512,4626,141
6512,1133,142
6512,1159,276
6512,6869,277
6513,4152,204
6513,3708,289
6513,3824,290
6514,4540,141
6514,1769,142
6514,653,276
6514,7703,277
6515,4488,141
6515,7703,142
6515,1244,276
6515,1133,277
6516,2324,141
6516,1133,142
6516,1159,276
6516,6869,277
6517,6722,141
6517,6869,142 277
6517,1799,276
6518,6817,141
6518,8175,142
6518,4539,276
6518,1133,277
6519,4478,141
6519,8196,142
6519,4539,276
6519,1770,277
6520,830,141
6520,8175,142
6520,6183,276
6520,2552,277
6521,4244,303
6522,5257,2
6522,2121,320
6523,3003,141
6524,4491,141
6525,6098,141
6526,1479,141
6527,6824,141
6528,6814,141
6529,1479,141
6531,8384,201
6532,1919,117
6532,2520,118
6533,8253,303
6534,7148,303
6535,2087,303
6536,1747,29
6536,3888,31
6537,5737,2
6537,2704,6
6539,5432,2
6540,147,83
6541,8766,94
6541,6861,199
6541,4010,204
6541,9045,213
6542,8175,140 274
6543,2024,300
6543,8312,301
6544,2359,10
6546,2365,250
6547,5807,10
6548,3379,10
6549,3278,117
6549,6944,262
6550,3998,29
6550,3888,31
6551,4825,77
6551,4055,204
6551,2105,300
6551,8248,301
6552,8188,140
6552,8197,274
6553,8397,236
6567,130,289
6567,4744,290
6568,1869,165
6569,2519,90
6570,130,289
6572,4870,300
6572,4309,301
6573,8611,289
6574,2121,320
6575,6982,262
6576,3272,117
6576,6960,262
6577,7108,10
6583,4065,266
6583,5219,270
6583,2205,271
6584,8270,303
6585,1406,300
6585,3293,301
6586,7007,262
6587,3740,3
6587,2704,6
6587,2121,320
6588,9043,313
6589,5832,303
6590,8269,303
6592,7853,303
6593,7853,303
6594,130,289
6595,2076,303
6596,6953,236
6598,3740,3
6599,1685,136 137 450
6601,9075,117
6601,629,118
6602,6405,90
6604,235,117
6604,6959,255
6604,7026,262
6605,2814,303
6606,2957,303
6607,7440,90
6608,6376,12
6610,1655,117
6610,6984,262
6611,3080,136 137
6612,6589,300
6612,5833,301
6613,4151,204
6613,981,300
6613,3624,301
6613,2357,302
6614,2121,320
6615,5621,2
6615,2704,3 4 6
6616,1869,165
6617,1078,306
6617,7201,309
6618,6895,309
6619,1078,306
6620,1078,306
6622,1405,300
6622,6559,301
6623,2903,90
6624,4905,165
6625,2921,117
6625,140,118
6625,7109,267
6625,4317,268
6626,1869,165
6628,4905,165
6631,4905,165
6632,8711,296
6632,4361,298
6633,2294,295
6633,8658,296
6634,1741,295
6634,8631,296
6638,1286,165
6639,4905,165
6642,4905,165
6643,1869,165
6644,1869,165
6645,9061,233
6645,76,234
6647,9159,13
6647,9170,14
6648,8297,296
6649,8656,296
6650,5339,300
6650,7993,301
6651,1161,300
6651,1110,301
6653,4275,303
6656,7953,300
6656,1109,301
6656,2855,311
6658,5710,1
6658,3740,4
6658,2121,320
6659,2064,18
6659,2514,311
6660,1394,303
6661,5380,2
6661,3740,3 6
6662,5939,90
6663,5443,1
6663,5430,2
6663,2704,4 6
6664,130,289
6665,5696,2
6665,2704,6
6666,2121,320
6670,2279,303
6671,1747,29
6671,3888,31
6674,2123,236
6675,5939,250
6675,1518,300
6675,6796,301
6676,1286,165
6677,6878,117
6677,6961,262
6678,6998,262
6678,6961,267
6681,8737,289
6682,3999,204
6683,4795,289
6683,2955,290
6685,7129,300
6685,4307,301
6686,9032,300
6686,8267,301
6687,4267,303
6688,8648,292
6689,130,289
6690,2568,303
6691,3740,3
6691,2704,6
6692,1286,165
6695,5410,2
6695,3740,3 4 6
6695,4410,280
6695,4673,281
6695,2121,320
6696,4894,165
6697,5114,83
6697,8762,94
6697,4174,199
6697,4465,204
6697,316,213
6697,5092,240
6697,4725,249
6697,3542,323
6699,1869,165
6701,6469,300
6701,8303,301
6714,6478,300
6714,4211,301
6716,6961,257 262
6716,2520,258
6719,3829,16
6719,4148,204
6724,3442,36
6725,5314,36
6726,7313,48
6726,7329,49
6726,7217,50
6726,7548,65
6727,7199,58
6727,7255,59
6727,7507,60
6728,7906,292
6729,1286,165
6730,1670,136 137
6730,1704,138
6731,4616,72
6733,1698,136 137
6734,8611,289
6734,675,290
6735,4797,289
6736,6796,303
6737,8987,90
6738,7008,262
6738,6946,267
6739,6976,300
6739,6538,301
6740,7078,262
6741,6201,12 311
6741,2064,18
6742,7446,29
6742,3978,30
6742,3976,31
6743,6405,90
6744,2458,35
6744,4656,204
6745,1884,235
6745,4622,236
6746,4152,204
6746,5102,239
6746,3716,289
6748,6244,10
6749,5827,307
6751,1591,97
6751,7948,184
6751,4689,185
6752,8682,300
6752,8955,301
6753,8235,257
6753,2461,258 590
6753,6946,262
6753,6984,267
6753,7825,268
6754,6894,303
6755,3740,3 6
6756,4894,165
6757,1784,87
6757,2533,116
6757,7892,285
6759,5465,1 2
6759,2704,3 6
6760,7022,262
6762,5158,303
6766,3740,3
6766,3416,280
6766,9057,281
6766,2121,320
6767,6881,48
6767,7305,49
6767,4607,50
6767,7199,53
6767,4608,54
6767,7344,64
6767,7333,65
6768,1869,165
6769,1403,300
6769,3295,301
6770,5102,239
6770,130,289
6772,5734,1
6772,3740,3 4 6
6774,5486,2
6774,2704,3
6774,3740,6
6776,4231,303
6779,1663,16
6779,8177,140
6780,3829,16
6780,7815,17
6783,5474,2
6783,2704,6
6783,2121,320
6784,1747,90
6784,3542,323
6785,3903,86 443
6785,6531,87
6785,2106,116
6787,3852,300
6787,4992,301
6787,2000,302
6787,5770,311
6789,3740,3 6
6790,6541,90
6792,7010,257
6792,6951,262 267
6792,5895,268
6802,4818,81
6802,6093,300
6802,2077,301
6802,2995,302
6804,6903,234
6806,5590,1
6806,5593,2
6806,3740,3 6
6808,5709,1
6808,3740,3
6808,2704,4 6
6815,5440,2
6815,3740,3
6816,6869,140
6818,4629,90
6819,3740,3
6819,8171,280
6819,2797,281
6820,1663,16
6820,1132,140
6821,3453,249
6822,1672,136 137
6823,4820,72
6825,7997,68
6827,7427,13
6827,6197,14
6828,1211,136 137
6829,2704,3
6830,292,12
6830,4167,204
6830,6788,311
6832,2061,117
6832,7021,262
6833,6486,300
6833,6957,301
6835,5363,2
6835,2704,3
6835,582,280
6835,2121,320
6838,4234,303
6839,4232,303
6840,4232,303
6841,4080,86
6841,6531,87
6843,7335,198
6844,6376,12
6844,1317,300
6844,2814,301
6846,1311,300
6846,3094,301
6846,6201,302
6848,1560,303
6849,3045,303
6850,6476,300
6850,4211,301
6851,3740,3
6851,7776,280
6851,3260,281
6853,5939,198
6855,1662,16
6856,5939,198
6857,7078,262 267
6858,9028,300
6858,8267,301
6860,8197,140
6860,8178,274
6863,3062,136 137
6864,3064,136 137
6865,3065,136 137
6866,8396,236
6867,8535,156
6869,5089,86
6869,6531,87
6869,3211,278
6869,2496,284
6871,3069,136 137
6872,9149,107
6873,2458,35
6876,1662,16
6877,5014,57
6877,7342,58
6877,6915,59
6877,7546,60
6878,509,86 587
6878,6531,87
6878,9075,259
6879,2987,234
6879,8569,237
6879,808,238
6880,2959,136 137
6884,7005,58
6884,7250,59
6884,6932,60
6887,4609,59
6887,7489,60
6887,7342,227
6887,527,228
6887,7141,229
6888,9002,300
6888,6637,301
6889,9121,300
6889,8277,301
6891,7323,51
6891,7018,52
6892,5939,90
6896,8097,305
6896,4724,306
6896,7972,309
6897,7524,250
6898,5048,90
6901,4808,303
6909,6958,262
6909,6992,267
6910,2150,300
6910,4283,301
6911,7048,181
6912,7311,181
6914,7089,300
6914,4294,301
6915,7541,62
6915,6767,63
6920,7522,52
6920,6995,55
6922,6767,46
6922,7217,47
6922,6973,182
6922,6720,183
6923,7273,182
6925,7316,182
6926,7018,45
6926,6941,46
6926,4602,47
6927,7329,45
6927,7468,46
6927,4601,47
6928,7468,46
6928,4601,47
6928,7271,182
6928,6941,183
6929,6996,58
6929,7275,59
6929,6767,60
6930,7258,52
6932,7005,65
6933,4167,204
6933,2849,307
6934,1663,16
6934,8314,17
6935,7020,48
6935,7215,49
6935,7217,50
6935,7333,65
6937,7318,182
6938,7215,45
6938,7377,46
6938,6891,47
6939,6931,44
6939,7329,45
6939,7559,46
6939,4608,47
6939,6721,182
6939,6989,183
6940,7485,46
6940,4602,47
6940,7268,182
6940,6720,183
6941,6767,49
6941,4602,50
6942,7319,182
6943,3025,256
6943,5933,266
6943,2659,271
6944,3095,266
6944,2389,271
6945,6388,266 583
6945,7515,270
6945,630,271
6946,1217,266
6947,6753,266
6947,1585,271 589
6948,5810,266
6948,2355,270
6948,1875,271
6949,1305,266
6949,5771,270
6949,2533,271 589
6951,630,256 271
6951,7515,270
6952,7215,181
6953,742,233
6953,76,234
6953,2081,237
6958,3767,266
6959,1793,256 430
6959,2103,271
6960,367,256 271 589
6960,6083,266
6961,2393,256
6961,6499,266
6961,2520,271 589
6962,8195,140
6962,8198,274
6963,3569,35
6964,3427,117
6964,6970,262
6964,7109,267
6964,5077,268
6965,8762,89
6965,3696,90
6966,8611,289
6967,7342,62
6967,7327,63
6968,2557,270
6968,2084,271
6969,2093,266
6970,7705,266
6970,6056,270
6970,2416,271 430
6971,2394,256 589
6971,3595,266
6971,2205,271
6972,7944,266
6974,6538,303
6975,9055,303
6976,7809,303
6977,9055,303
6978,8342,303
6979,9055,303
6980,6979,300
6980,9055,301
6981,8343,303
6982,2659,256 271 430
6982,6099,266
6983,3467,266
6984,7825,266
6985,3400,266
6985,5771,270
6985,3001,271
6986,2332,266
6987,1004,266
6987,1875,271 430
6988,1286,165
6989,6952,48
6989,7215,49
6989,7217,50
6989,2890,65
6990,2664,266 583
6990,4934,270
6990,1793,271
6991,7289,256 589
6991,4762,270
6991,2533,271
6992,2848,266 581
6992,3632,270
6992,2103,271
6994,4603,54
6994,4609,56
6995,4608,54 381
6995,4607,56
6996,7140,53
6996,6936,54
6997,3339,266
6997,7687,270
6997,2393,271
6998,367,256 271
6998,4787,266
6999,3049,256 589
7000,2084,256 271 430
7000,2557,270
7001,2205,256 271
7001,5040,266
7002,2416,256 589
7002,7760,266 588
7002,2394,271 430
7004,7521,45
7004,7468,46
7004,4602,47
7005,4598,53
7005,4608,54
7006,7485,46
7006,6891,47
7006,7319,182
7006,6941,183
7007,2389,256 271
7007,1490,270
7008,7304,266
7008,5836,270
7008,2659,271
7009,2076,303
7010,3001,256 271 589
7011,5049,266 588
7011,4762,270
7011,630,271
7012,2077,303
7013,2533,256 271
7013,4762,270
7014,1875,256 271 589
7014,7515,270
7015,7522,49
7015,4601,50
7015,7217,64
7015,7140,65
7016,6767,46
7016,4609,47
7016,7319,182
7016,6941,183
7017,6767,45
7017,7468,46
7017,4603,47
7019,7311,48
7019,7215,49
7019,7217,50
7019,6995,65
7020,7217,57
7020,2890,58
7020,7256,59
7020,7239,60
7020,7192,225
7020,7215,227
7020,133,228
7021,2469,266 588
7021,4332,270
7021,2393,271 430 589
7022,6022,266 588
7022,2648,271
7023,2103,256 271 430 589
7023,3632,270
7024,3010,256
7025,3554,266
7025,7687,270
7025,2648,271
7026,1793,256 589
7026,7709,270
7026,2393,271
7027,7521,45
7027,6941,46
7027,4602,47
7028,7215,230
7029,6713,42
7030,5403,2
7030,3740,6
7030,2121,320
7031,5588,2
7031,3740,3
7032,3740,3
7034,3740,3
7034,4396,280
7034,433,281
7035,2114,303
7036,1286,165
7038,6913,303
7039,8043,303
7040,6767,46
7040,4606,47
7040,7271,182
7040,7321,183
7041,4270,303
7042,4265,303
7043,4265,303
7044,4272,303
7045,6726,46
7045,4609,47
7045,7313,182
7045,6877,183
7049,6767,46
7049,7217,47
7049,7269,182
7049,7003,183
7050,7271,182
7051,4659,303
7052,3341,303
7053,3441,303
7054,4241,303
7055,3341,303
7056,4239,303
7057,3194,303
7058,3393,303
7059,4243,303
7060,4664,303
7061,3199,303
7062,3393,303
7063,4640,303
7064,3366,303
7065,4659,303
7066,4640,303
7067,130,289
7069,4608,54 56
7070,6859,181
7070,8978,303
7071,8978,303
7071,4424,304
7072,8043,303
7073,2651,303
7074,4550,303
7075,2509,266
7075,2659,271 589
7076,8355,266
7076,2680,270
7076,629,271 430 589
7077,1585,256 271
7077,1389,266 588
7078,5993,266
7080,2416,256 271
7080,3241,266
7081,2326,266
7082,3922,270
7082,2084,271 589
7083,2106,256 430
7084,1875,256 271
7084,421,266
7086,7140,58
7086,7198,59
7086,7254,60
7087,4293,303
7088,4988,303
7089,4290,303
7090,3182,117
7090,7021,255
7090,6960,262
7093,5987,300
7093,4220,301
7096,4905,165
7098,5844,303
7101,2704,3
7101,3416,280
7101,5145,281
7103,4229,303
7106,6243,12
7106,4818,81
7107,7547,62
7107,6767,63
7108,6237,12
7108,7682,73 400
7108,2405,74
7108,6613,79
7108,4810,81
7108,8850,250
7109,140,256 271 430
7109,3355,266 583
7110,2205,256
7110,5219,270
7110,2084,271
7111,4229,303
7114,7119,300
7114,4217,301
7115,4213,303
7116,4217,303
7117,4216,303
7118,4213,303
7119,4217,303
7120,4218,303
7121,4152,204
7121,8611,289
7121,2608,290
7122,3740,3
7122,581,280
7122,5094,281
7123,451,130
7124,3988,79
7125,1869,165
7126,3935,159
7127,4308,303
7128,4307,303
7129,4307,303
7130,4306,303
7131,7132,300
7131,4308,301
7132,4307,303
7133,5622,2
7133,3740,3
7133,2704,6
7134,5668,1
7134,3740,3 4 6
7135,3740,3 6
7136,9005,300
7136,4292,301
7137,4827,77
7138,1869,165
7139,4233,303
7140,6936,54
7140,4603,56
7141,7206,49
7141,4609,50
7141,4601,56 381
7141,6936,64
7141,7069,65
7142,6405,90
7142,3542,323
7143,5588,2
7143,3740,3 4 6
7145,8114,199
7147,3542,323
7150,6477,300
7150,4210,301
7151,5808,266 588
7151,4762,270
7151,2533,271
7152,1265,266
7152,4934,270
7152,1793,271
7155,4285,303
7156,4284,303
7157,4286,303
7158,4284,303
7159,4284,303
7161,2582,136 137
7162,630,256 271
7162,3400,266 581
7163,3707,266
7163,2205,271
7164,3035,292
7165,2693,266 588
7165,1490,270
7165,1793,271
7166,5194,266
7166,7515,270
7166,2205,271 589
7169,780,161
7170,130,289
7171,5502,2
7171,2704,3
7172,4544,303
7173,7342,65
7175,7522,45
7175,7489,46
7175,7217,47
7175,7306,182
7175,7048,183
7176,5476,2
7176,2704,3
7178,5404,2
7178,2704,6
7179,2121,320
7180,5426,1
7180,2704,6
7183,2675,233
7183,61,234
7183,926,238
7185,4556,303
7186,5475,1
7186,3740,3
7187,4809,303
7188,5355,2
7188,2704,3 6
7188,4410,280
7188,2121,320
7189,6721,44
7189,7522,45
7189,7468,46
7189,7217,47
7190,7316,182
7194,6912,182
7195,5338,300
7195,9063,301
7196,7429,79
7198,6995,62
7198,7487,63
7200,7369,90
7202,4555,303
7204,2425,236
7205,6767,45 46
7205,7217,47
7206,4603,64 378
7206,6994,65
7207,6882,51
7207,7258,52
7208,4556,303
7209,437,83
7209,8766,94
7209,4747,199
7209,5161,208
7209,24,209
7209,4326,210
7209,1790,218
7209,3407,240
7209,8324,241
7209,5123,249
7211,775,9
7211,4198,299
7212,1967,300
7212,4237,301
7213,4548,303
7214,4552,303
7215,6931,43
7215,7217,50 56 378
7215,813,226
7216,1869,165
7217,7268,51
7217,7215,52 376 382
7219,3740,3
7220,1314,300
7220,4837,301
7222,7305,62
7222,7431,63
7223,6608,10
7224,5638,1
7224,3740,3 4 6
7226,8199,140
7227,5384,2
7227,3740,3
7228,8019,300
7228,8250,301
7229,4680,10
7230,770,10
7231,2117,303
7232,2113,303
7233,2114,303
7234,2113,303
7235,2115,303
7236,6007,303
7237,7311,48
7237,7215,49
7237,4602,50
7237,6936,54
7237,4603,64
7237,7333,65
7239,7215,49
7239,7217,50 64
7239,7331,65
7240,704,87
7240,2659,116
7240,2943,269
7240,2440,285
7241,4834,303
7242,4809,303
7245,2862,161
7246,6231,300
7246,9056,301
7248,7324,48
7248,7522,49
7248,7217,50
7248,7433,65
7249,7305,49
7249,7217,50 64
7249,7379,65
7250,7005,62
7250,7282,63
7251,9218,107
7252,6405,90
7254,6995,65
7255,6767,62
7255,7355,63
7256,7333,62
7256,7561,63
7257,4834,303
7258,6885,43
7258,4603,54
7259,6995,58
7259,7261,59
7259,7327,60
7260,7329,49
7260,7344,50
7260,4602,64
7260,6995,65
7261,7342,62
7261,7463,63
7263,281,117
7263,7000,257 262
7263,2084,258
7264,4414,221
7265,130,289
7266,5404,1
7266,5350,2
7266,3740,3 6
7267,1310,300
7267,3092,301
7270,7328,181
7271,7313,181
7271,2483,225
7271,7215,227
7271,6939,228
7272,7319,181
7274,1316,300
7274,8317,301
7275,7547,62
7275,7489,63
7276,7215,227
7276,133,228
7276,7028,248
7277,8123,257
7277,2205,258
7277,6971,262
7277,7166,267
7277,2752,268
7278,7215,45
7278,7468,46
7278,6891,47
7279,7547,62
7279,7468,63
7280,7305,45
7280,7237,46
7280,7217,47
7282,6995,65
7283,7281,58
7283,7250,59
7283,7237,60
7284,7281,65
7285,7548,65
7286,1853,300
7286,3464,301
7287,4579,300
7287,4994,301
7289,7010,104
7289,6991,263 582
7289,5895,264 444
7291,1312,300
7291,8318,301
7292,2365,250
7292,1309,300
7292,8319,301
7293,1313,300
7293,4837,301
7295,7273,48
7295,7329,49
7295,4608,50
7295,6995,65
7297,130,289
7297,1592,290
7298,7440,90
7300,7174,182
7302,3740,3
7302,5980,280
7302,5824,281
7303,227,9
7303,1225,83
7304,6947,262
7304,6946,267
7305,7313,43
7306,7313,181
7307,7258,45
7307,6767,46
7307,7217,47
7308,6320,300
7308,4220,301
7309,1869,165
7310,7433,58
7310,7222,59
7310,813,60
7310,7003,181
7311,7547,58
7311,7222,59
7311,7239,60
7311,7215,181
7312,7331,58
7312,7107,59
7312,7239,60
7312,6941,181
7313,7215,58
7313,7255,59
7313,7248,60
7313,6877,181
7319,6921,57
7319,7547,58
7319,7255,59
7319,7489,60
7321,7547,58
7321,7250,59
7321,7248,60
7321,6941,181
7322,7313,181
7325,7547,62
7325,7489,63
7326,7215,45
7326,7431,46
7326,7217,47
7327,7312,48
7327,7329,49
7327,4608,50
7327,4602,64
7327,7199,65
7330,6995,58
7330,7255,59
7330,7295,60
7331,4601,54
7331,4608,56
7332,8104,313
7334,6405,29
7334,4459,31
7336,6794,303
7337,6718,303
7338,270,10
7339,4707,10
7340,3740,3
7340,2343,280
7340,4416,281
7341,5354,2
7342,7262,43
7342,4603,54
7342,7301,56
7342,7141,226
7343,4427,86
7343,6531,87
7343,1807,95
7343,2157,122
7343,6073,125
7343,1701,126
7343,4121,204
7343,7452,285
7344,7329,52
7344,6995,55
7346,7259,48
7346,7329,49
7346,4609,50
7346,6995,65
7347,3740,3
7347,562,280
7347,3825,281
7348,4905,165
7349,1869,165
7353,1733,303
7355,7140,65
7357,4905,165
7358,6995,62
7358,7463,63
7359,8084,309
7360,5343,2
7360,3740,3
7360,2121,320
7362,7860,13
7362,6652,14
7363,1854,300
7363,2115,301
7364,7075,262
7365,1722,303
7366,5591,1
7366,3740,3 4 6
7367,2387,83
7367,8765,94
7367,1536,199
7367,4201,204
7367,502,218
7367,4639,240
7367,306,249
7367,3542,323
7368,5605,1
7368,5601,2
7368,3740,3 4
7369,7682,83 576
7369,4040,204
7369,4198,299
7370,5365,1
7370,2704,3 4
7370,3740,6
7373,1869,165
7374,6563,2
7374,3740,6
7375,4990,303
7376,5664,2
7376,2704,4
7376,3740,6
7376,2121,320
7377,6912,48
7377,7215,49
7377,6891,50
7377,7305,65
7378,5252,2
7378,3740,3
7380,3740,3
7380,4410,280
7380,422,281
7382,6493,279
7382,581,280
7382,987,281
7383,3740,3
7383,581,280
7383,4674,281
7384,4263,303
7385,2704,3
7385,2931,280
7385,995,281
7386,3740,3
7386,8171,280
7386,422,281
7387,5646,1
7387,5643,2
7387,3740,3 4
7387,2704,6
7387,731,280
7387,2121,320
7388,3740,3
7388,8543,280
7388,5202,281 412
7389,2704,3
7390,5378,2
7390,3740,3 6
7390,2704,4
7391,3740,3
7392,3740,3
7393,5429,2
7393,3740,3
7393,2704,6
7394,5441,2
7394,3740,3
7394,2704,6
7395,5483,1
7395,3740,3 4 6
7397,3740,3
7398,2704,3 6
7399,2121,320
7400,5446,2
7400,3740,6
7400,2121,320
7401,3740,3
7402,3740,3
7403,4262,303
7404,3740,3
7405,3740,3
7406,5343,2
7406,3740,3 6
7407,3740,3
7408,5436,2
7408,2704,6
7408,2121,320
7409,2704,3 6
7410,5401,2
7410,2704,3
7410,3740,6
7412,5727,2
7412,3740,3 6
7413,2704,3
7413,3740,6
7414,130,289
7414,2751,290
7415,6795,303
7416,3740,3
7416,8543,280
7416,4340,281
7417,5442,1 2
7417,2704,6
7418,8180,140 274
7418,5102,239
7418,2304,273
7419,130,289
7419,675,290
7420,206,161
7421,5361,1
7421,3740,3
7421,2704,4 6
7422,9102,117
7422,1793,118
7422,6990,262
7423,657,92
7423,1747,93
7424,3811,236
7425,3148,303
7426,130,289
7427,6741,10
7428,1674,136 137
7430,1286,165
7431,7314,48
7431,7215,49
7431,6891,50
7431,7305,65
7433,7547,53
7433,6891,54
7435,6582,204
7436,6014,83
7436,6324,249
7437,4190,204
7438,2940,218
7438,2237,249
7439,8765,94
7439,1631,199
7439,4043,204
7439,5524,218
7439,3733,222
7439,3268,223
7439,1646,240
7439,5102,241
7439,162,249
7440,8763,94
7440,4709,192
7440,2749,199
7440,4043,204
7440,3457,213
7440,6196,240
7440,6511,241
7440,3396,242
7440,1969,243
7442,2704,6
7442,2121,320
7443,1601,213
7445,310,83
7445,8762,94
7445,2164,192
7445,8948,199
7445,4768,240
7445,5950,249
7445,3542,323
7445,2901,324
7446,3977,27
7446,3976,28
7446,4050,204
7446,3187,207
7446,165,211
7446,352,212
7446,3542,323
7447,6948,262
7448,6862,250
7448,6684,307
7448,9083,316
7449,6995,65
7450,6936,54
7451,6936,54
7452,1662,16
7452,3057,136 137
7452,3082,138
7453,4889,161
7454,292,12
7454,9137,107
7454,9134,108
