Head,Tail,Relations
1933,1909,12
1933,2014,12
1933,13547,12
1933,8663,186
1933,10390,188
1933,9901,190
1933,7835,196
1934,3984,199 200
1934,4693,199
1934,5036,199 200
1934,11682,199 200
1935,5487,9
1935,7789,31
1935,10907,31
1935,6050,32 33
1935,1886,33
1935,2751,33
1935,2974,33
1935,5573,33
1935,10165,50
1935,3414,68
1935,7087,68
1935,8657,68
1935,5460,147
1935,8663,186
1935,10390,188
1935,173,191
1935,1370,191
1935,4396,191
1935,6121,191
1935,11518,191
1935,13317,191
1935,7835,196
1936,8443,9
1936,6235,10 31
1936,13788,11 68
1936,228,32
1936,1594,32 49
1936,2322,32 49
1936,10165,50
1936,72,68
1936,3979,68
1936,4852,68
1936,9466,68
1936,5420,186
1936,10390,188
1936,5460,189 190
1936,1370,191
1936,4396,191
1936,13317,191
1937,4332,9
1937,4581,9
1937,10580,9
1937,10860,9
1937,10862,9
1937,12014,9
1937,12479,9
1937,97,11
1937,1193,11
1937,4172,11
1937,5272,11 68
1937,10409,12
1937,5420,186
1937,11919,189 190
1937,13118,190
1937,923,191
1937,4396,191
1937,6121,191
1937,11246,191
1937,7835,196
1937,11343,224
1938,5257,9
1938,7962,9
1938,7963,9
1938,12545,9
1938,13393,9
1938,2851,10
1938,5404,10
1938,9175,10
1938,5667,11
1938,9970,11
1938,11270,11
1938,5045,12
1938,10165,50
1938,8663,186
1938,3960,189
1938,1349,191
1938,4396,191
1938,8581,191
1938,13803,191
1938,7835,196
1939,11337,9
1939,1190,10
1939,1417,10 12
1939,2393,10 12
1939,2841,10
1939,3109,10 12
1939,3237,10 12
1939,4555,10 12
1939,4557,10 12
1939,4558,10
1939,4559,10 12
1939,4564,10 12
1939,4722,10 12
1939,6939,10 12
1939,7904,10 12
1939,8070,10 12
1939,10914,10
1939,11134,10
1939,13234,11
1939,6791,12
1939,10532,39
1939,10165,50
1939,5043,148
1939,6921,148
1939,7665,148 152
1939,5611,152
1939,8663,186
1939,10390,188
1939,8227,190
1939,4396,191
1939,5823,191
1939,10485,191
1939,11863,191
1939,13803,191
1939,10254,192
1939,8079,194
1939,7835,196
1940,158,4
1940,171,4
1940,956,4
1940,1533,4
1940,2679,4
1940,2698,4
1940,3074,4
1940,3427,4
1940,3572,4
1940,3927,4
1940,4431,4
1940,6270,4
1940,7285,4
1940,8293,4
1940,8450,4
1940,9138,4
1940,9288,4
1940,10730,4
1940,10792,4
1940,11633,4
1940,11783,4
1940,12838,4
1940,14038,4
1940,11802,5
1940,12757,5
1941,10165,50
1941,5621,73
1941,9784,73 75
1941,10390,73 96
1941,2178,78
1941,7448,80
1941,11322,83
1941,1729,85
1941,3235,85
1941,4059,85
1941,8432,85
1941,9767,85
1941,4353,86
1941,6252,86
1941,6928,86
1941,8829,86
1941,4940,89
1941,10690,89
1941,11310,89
1941,3475,93
1941,3929,95
1942,5337,9
1942,10278,9
1942,10342,9
1942,12142,9
1942,12143,9
1942,12541,9
1942,451,10
1942,716,10
1942,2362,10
1942,3062,10
1942,4150,10
1942,4280,10
1942,5416,10
1942,6043,10
1942,7660,10
1942,8559,10
1942,8576,10
1942,9063,10
1942,9611,10
1942,10334,10
1942,10656,10 12
1942,10675,10
1942,11711,10
1942,12975,10 12
1942,1941,11 68
1942,2681,11 68
1942,5197,11 68
1942,6718,11 68
1942,8407,11 68
1942,11435,11 68
1942,12640,11 68
1942,1292,32
1942,7022,33 48
1942,11487,33
1942,10532,39
1942,3187,68
1942,5660,68
1942,7353,68
1942,8675,68
1942,9371,68
1942,11369,68
1942,11664,68
1942,4353,187
1942,4458,188
1942,1424,190
1942,7448,190
1942,4396,191
1942,11518,191
1942,13252,192
1943,11181,142
1943,12375,142
1943,11646,143
1943,54,178
1943,124,178
1943,193,178
1943,405,178
1943,414,178
1943,1550,178
1943,2017,178
1943,2108,178
1943,2832,178
1943,3248,178
1943,3442,178
1943,3476,178
1943,3888,178
1943,4528,178
1943,5863,178
1943,6045,178
1943,6428,178
1943,6541,178
1943,6903,178
1943,7038,178
1943,7058,178
1943,8012,178
1943,9911,178
1943,10939,178
1943,11674,178
1943,12896,178
1943,13970,178
1944,10165,50
1944,12576,68
1944,945,179
1944,5460,180
1944,145,188
1944,10390,188
1944,11217,192
1944,7835,196
1945,352,19
1945,10165,50
1945,7922,131
1946,447,129
1947,3480,9
1947,3481,9
1947,4311,9
1947,4890,9
1947,7585,9
1947,7962,9
1947,7963,9
1947,11176,9
1947,12052,9
1947,12545,9
1947,13393,9
1947,655,10 12
1947,796,10
1947,1200,10
1947,2851,10
1947,5111,10 30
1947,5404,10 12
1947,6046,10
1947,1637,11
1947,6974,11
1947,10192,11
1947,10851,11
1947,12336,11
1947,12610,11
1947,10165,50
1947,8496,148
1947,5460,180
1947,8663,186
1947,10390,188
1947,11259,189 190
1947,1259,191
1947,4396,191
1947,8581,191
1948,7922,131
1949,1863,40
1949,3346,40
1949,4343,40
1949,6639,40
1949,7171,40
1949,7550,40
1949,12858,40
1949,14353,40
1949,3984,199 200
1949,4693,199 200
1949,5036,199 200
1949,11682,199
1949,5165,215
1950,781,40
1950,3396,40
1950,3588,40
1950,4637,40
1950,5741,40
1950,7183,40
1950,3984,199 200
1950,4693,199 200
1950,11682,199 200
1950,5036,200
1951,1387,9
1951,1393,9
1951,3650,9
1951,7585,9
1951,692,10 12
1951,693,10
1951,694,10
1951,1868,10
1951,1869,10 12
1951,1999,10 12
1951,2910,10 12
1951,3767,10
1951,5950,10 12
1951,8528,10 12
1951,8529,10 12
1951,12442,10 12
1951,14347,10 12
1951,4170,12
1951,7884,12
1951,3158,33
1951,10165,50
1951,14378,147 189 190
1951,6491,148
1951,8663,186
1951,10390,188
1951,733,191
1951,1259,191
1951,4396,191
1951,5823,191
1951,7312,191
1951,10485,191
1951,11863,191
1951,7835,196
1952,4373,9
1952,10165,50
1952,237,148
1952,1219,148
1952,2329,148
1952,2668,148
1952,3680,148
1952,6336,148
1952,8036,148
1952,8496,148
1952,9513,148
1952,10945,148
1952,13331,148
1952,13332,148
1952,13595,148
1952,1259,191
1952,8581,191
1952,10485,191
1952,11863,191
1952,13803,191
1953,3455,9
1953,79,10
1953,2347,10 12
1953,3667,10 12
1953,3888,10 12
1953,4170,10 12
1953,6695,10 12
1953,9907,10
1953,189,12
1953,2026,12
1953,4418,12
1953,10165,50
1953,10390,147 188
1953,308,148
1953,6497,148
1953,6572,148
1953,9092,148
1953,13332,148
1953,8663,186
1953,1801,190
1953,1259,191
1953,10485,191
1954,8079,171
1954,10390,172
1954,8493,222
1954,9401,222
1954,11581,222
1958,8126,22
1958,2684,129
1959,6529,19
1959,5991,20
1960,1120,4
1960,1567,4
1960,2182,4
1960,2679,4
1960,3179,4
1960,3572,4
1960,3624,4
1960,4951,4
1960,6348,4
1960,7174,4
1960,7285,4
1960,7874,4
1960,8317,4
1960,8704,4
1960,9072,4
1960,9581,4
1960,11137,4
1960,11174,4
1960,11633,4
1960,13383,4
1960,13555,4
1960,13908,4
1960,14417,4
1960,12757,5
1961,7962,9
1961,13393,9
1961,5581,11
1961,8016,11
1961,8566,11
1961,8769,11
1961,9804,11
1961,9990,11
1961,5420,186
1961,4458,188
1961,7835,196
1962,3483,9
1962,4666,9
1962,6402,9
1962,7046,10 12
1962,10165,50
1962,5460,147 189
1962,5486,148
1962,6497,148
1962,9092,148 152
1962,9596,148
1962,8663,186
1962,10390,188
1962,1259,191
1962,1267,191
1962,3919,191
1962,4396,191
1962,7835,196
1963,7491,9
1963,10608,9
1963,94,11 68
1963,10165,50
1963,1664,68
1963,6801,68
1963,7112,68
1963,7467,68
1963,9305,68
1963,13817,68
1963,8663,186
1963,9132,188
1963,12871,190
1963,464,191
1963,923,191
1963,4396,191
1963,10485,191
1963,11852,191
1963,13252,192
1963,5229,194
1965,10165,50
1965,93,151 175
1965,2634,151
1965,5910,152
1965,6536,188
1965,733,191
1965,10485,191
1965,13317,191
1965,13803,191
1965,13252,192
1966,10438,17
1966,10165,50
1966,1966,55 60
1966,5733,56
1966,8327,57
1966,5764,58
1966,6109,58
1966,7351,58
1966,8481,58
1966,9073,58
1966,10532,63 66 168
1966,8079,173
1966,5641,176
1967,5271,9
1967,5337,9
1967,5937,9
1967,8443,9
1967,10582,9
1967,10868,9
1967,12541,9
1967,514,10
1967,1528,10
1967,1530,10
1967,2823,10
1967,3917,10
1967,5558,10
1967,8524,10
1967,12517,10
1967,3905,11
1967,9100,11
1967,9990,11
1967,12413,12
1967,406,31 32
1967,692,31
1967,2365,31
1967,6111,31
1967,5118,32
1967,338,33
1967,4632,33 48
1967,12639,33
1967,4844,68
1967,4864,68
1967,5158,68
1967,7055,68
1967,12164,68
1967,12405,68
1967,14018,68
1967,5420,186
1967,4353,187
1967,14352,187
1967,10390,188
1967,12880,188
1967,5460,190
1967,12297,190
1967,1370,191
1967,4396,191
1967,11518,191
1968,4311,9
1968,7962,9
1968,12545,9
1968,13393,9
1968,11284,11
1968,14241,11
1968,8496,148
1968,10390,188
1968,11128,189 190
1968,1259,191
1968,1267,191
1968,10485,191
1969,10390,22
1969,8336,23
1970,477,19 118
1970,780,20 129
1971,8114,13
1971,8428,13
1971,854,14
1971,2049,14 87
1971,3608,14 92
1971,8648,14 92
1971,10907,14
1971,10390,73 96
1971,10532,78
1971,6119,80
1971,5264,84
1971,4497,85
1971,8432,85
1971,13459,85
1971,4353,86
1971,8776,86
1971,9096,86
1971,10786,88
1971,490,89
1971,2771,89
1971,4940,89
1971,10651,89
1971,10690,89
1971,11310,89
1971,11853,89
1971,3929,95
1972,2728,32
1972,14069,32
1972,10165,50
1972,11983,147 188
1972,9784,188
1972,6160,189
1972,11446,194
1972,7835,196
1973,10165,50
1973,13989,147
1974,5279,9
1974,10577,9
1974,10861,9
1974,11426,10
1974,1454,68
1974,1455,68
1974,2288,68
1974,7802,68
1974,9868,68
1974,10016,68
1974,11012,68
1974,12604,68
1974,8663,186
1974,4353,187
1974,10390,188
1974,2031,189 190
1974,4396,191
1974,13857,191
1974,7835,196
1975,477,166
1975,562,166
1975,579,166
1975,595,166
1975,619,166
1975,1081,166
1975,1087,166
1975,2009,166
1975,2067,166
1975,2194,166
1975,2217,166
1975,2253,166
1975,4501,166
1975,4596,166
1975,5619,166
1975,5621,166
1975,5700,166
1975,5849,166
1975,6120,166
1975,6527,166
1975,6528,166
1975,6536,166
1975,6543,166
1975,6565,166
1975,7348,166
1975,7382,166
1975,7394,166
1975,7417,166
1975,7428,166
1975,7713,166
1975,7750,166
1975,7755,166
1975,7788,166
1975,8003,166
1975,8072,166
1975,8116,166
1975,8122,166
1975,8131,166
1975,8479,166
1975,8495,166
1975,8844,166
1975,8878,166
1975,8926,166
1975,8937,166
1975,9061,166
1975,9084,166
1975,9099,166
1975,9141,166
1975,9203,166
1975,9559,166
1975,9571,166
1975,9784,166
1975,9788,166
1975,9810,166
1975,9889,166
1975,10085,166
1975,10796,166
1975,11311,166
1975,11496,166
1975,11497,166
1975,11510,166
1975,11983,166
1975,12713,166
1975,12741,166
1975,12776,166
1975,12880,166
1975,12977,166
1975,13088,166
1975,13177,166
1975,9191,167
1975,13212,167
1976,12504,102
1977,9784,73
1977,10390,73
1977,10532,78
1977,4497,85
1977,9091,85
1977,10898,85
1977,12418,85
1977,4353,86
1977,921,87
1977,854,93
1977,3929,95
1977,12248,98
1977,8733,99
1977,9947,99
1977,11218,99
1977,12596,99
1978,8114,9
1978,8443,9
1978,2322,10
1978,6032,10 12
1978,3633,11 68
1978,4684,11 68
1978,9610,11
1978,3158,30 195
1978,2311,32
1978,2752,32 49
1978,4197,32
1978,11209,33
1978,13903,33
1978,9582,49
1978,10165,50
1978,2254,68
1978,4828,68
1978,5420,186
1978,10390,188
1978,2119,190
1978,8344,190
1978,4396,191
1978,11518,191
1978,2024,195
1978,7835,196
1979,6420,9
1979,6820,9
1979,11946,9
1979,12552,9
1979,13393,9
1979,839,10 175
1979,11079,12
1979,13519,12
1979,13168,115
1979,8663,186
1979,4353,187
1979,4458,188
1979,13198,190
1979,923,191
1979,1259,191
1979,1370,191
1979,4396,191
1979,4441,191
1979,11852,191
1979,13259,192
1979,5460,194
1979,7835,196
1980,4332,9
1980,5816,11 225 232
1980,8653,12
1980,13936,12
1980,10165,50
1980,10390,112
1980,9322,113
1980,9323,113
1980,9442,113
1980,3960,190
1980,12135,190
1980,923,191
1980,4396,191
1980,6121,191
1980,9400,191
1980,10232,191
1980,11246,191
1980,12061,191
1980,13317,191
1980,5859,192
1980,7835,196
1981,12214,147 189 190
1981,3222,148
1981,9596,148 152
1981,8663,186
1981,10390,188
1981,10485,191
1983,1232,9
1983,5213,9
1983,7585,9
1983,11176,9
1983,2305,10
1983,3890,10 12
1983,4858,10 12
1983,6246,10 12
1983,1331,12
1983,2051,12
1983,4190,12
1983,7306,12
1983,10165,50
1983,2668,148
1983,8036,148
1983,7869,152
1983,3960,190
1983,1259,191
1983,3444,191
1983,11863,191
1984,1205,9
1984,1232,9
1984,1275,9
1984,3960,147
1985,10165,50
1986,6269,34
1986,13240,34
1986,10165,50
1986,13177,118
1986,875,129
1986,4574,131
1986,3878,219
1986,5312,219
1986,6816,219
1986,6817,219
1986,7769,219
1986,13442,219
1986,1210,220
1986,3519,220
1986,9625,220
1987,10165,50
1987,1987,55 60
1987,5794,56
1987,8327,57
1987,434,58
1987,1829,58
1987,7228,58
1987,7351,58
1987,7356,58
1987,8481,58
1987,852,59
1987,1656,59
1987,7020,59
1987,8594,59
1987,9557,59
1987,12833,59
1987,4539,63
1987,4359,171
1987,859,173
1988,8723,61
1988,12995,61
1988,5757,62
1988,8196,62
1988,14233,62
1989,1990,61
1989,7653,61
1989,8499,61
1989,6211,62
1989,13247,62
1990,434,61
1990,4423,61
1990,5728,61
1990,6109,61
1990,8481,61
1990,8499,61
1990,11558,62
1990,13247,62
1990,7575,236
1991,6348,4
1991,7285,4
1991,8293,4
1991,8704,4
1991,11633,4
1991,11802,5
1991,12757,5
1992,10532,43 45 46 63 66 168
1992,10165,50
1992,5733,56
1992,7540,56
1992,1155,57
1992,2445,57
1992,1829,58
1992,3834,58
1992,6109,58
1992,8474,58
1992,8723,58
1992,699,59
1992,5146,59
1992,6777,59
1992,8135,59
1992,9543,59
1992,10086,59
1992,12667,59
1992,10390,172
1992,8079,173
1993,5836,226
1993,4497,227
1993,9767,227
1993,12765,227
1993,1917,230
1993,2370,230
1993,4364,230
1993,5061,230
1993,5990,230
1994,854,4
1994,3624,4
1994,7285,4
1994,8704,4
1994,10792,4
1994,11633,4
1994,11802,5
1994,12757,5
1995,7575,236
1996,547,129
1997,8663,186
1997,5621,188
1997,5893,188
1997,8094,188
1997,10006,188
1998,4353,67
1998,6289,68
1998,6620,68
1998,7087,68
1998,10042,68
1998,10635,68
1998,12326,68
1998,8663,186
1998,10390,188
1998,9337,189 190
1998,923,191
1998,13857,191
1998,7835,196
1999,1393,9
1999,3649,9
1999,4192,9
1999,4258,9
1999,4260,9
1999,692,10
1999,694,10 12
1999,1951,10 12
1999,2705,10
1999,2910,10 12
1999,3392,10
1999,4170,10
1999,5950,10 12
1999,6165,10
1999,8529,10 12
1999,12442,10
1999,13541,10
1999,14347,10 12
1999,1869,12
1999,4262,12
1999,8528,12
1999,10165,50
1999,5182,148
1999,6921,148
1999,7665,148
1999,8663,186
1999,10390,188
1999,733,191
1999,3919,191
1999,10485,191
1999,11863,191
1999,13720,191
2000,10165,50
2000,10390,73
2000,6259,85
2000,4353,86
2000,13114,86
2000,3330,87
2000,4940,89
2000,4964,89
2000,5345,89
2000,10690,89
2000,5442,93
2000,3929,95
2000,9784,97
2001,10165,50
2001,2001,55 60
2001,1090,56
2001,10075,56
2001,8327,57
2001,4582,58
2001,8370,58
2001,10532,63 66 168
2001,14262,171
2001,7130,173
2003,2389,0 211 212
2003,10874,0 212
2003,4307,211
2003,4870,211
2003,8868,211
2004,1090,210
2004,8953,210
2004,9984,210
2004,8868,211 212
2005,4235,9
2005,10165,50
2005,3959,68
2005,9349,147
2005,8663,186
2005,733,191
2005,10485,191
2005,11852,191
2005,12266,191
2006,2961,117
2006,9561,117
2007,1407,11
2007,10165,50
2007,5643,68
2007,8663,186
2007,4353,187
2007,9992,187
2007,4458,188
2007,3094,189 190
2007,5460,190
2007,1370,191
2007,7835,196
2009,12878,18
2009,4425,19
2009,1367,122
2009,1504,122
2009,9096,123
2009,477,128
2009,715,128
2009,9889,128
2009,13900,130
2009,10532,132 133 134
2009,901,163
2009,9191,163 165
2009,13212,163 165
2009,4587,164
2009,12964,165
2009,13209,165
2009,13379,165
2009,13380,165
2009,13381,165
2009,13394,165
2009,7464,176
2009,9794,176
2009,5537,216
2009,7575,236
2010,12552,13
2010,8340,14 92 99
2010,8268,17
2010,10390,73 96
2010,10532,78
2010,3960,80
2010,5460,80
2010,9349,80
2010,13712,80
2010,7907,81
2010,1555,85
2010,4656,85
2010,7791,85
2010,9032,85
2010,4353,86
2010,542,87
2010,13185,93
2010,3929,95
2010,2722,99
2011,10575,13
2011,10576,13
2011,3065,14 230
2011,9634,14
2011,10390,226
2011,3101,227
2011,8432,227
2011,11173,227
2011,4149,230
2011,8646,230
2011,11343,231
2012,4311,9
2012,1867,10 12
2012,6994,10
2012,10165,50
2012,13335,146
2012,977,148
2012,2680,148
2012,3363,148
2012,4751,148
2012,5043,148
2012,5611,148
2012,11290,148
2012,13332,148
2012,8663,186
2012,11415,189 190
2012,1259,191
2012,3919,191
2012,10485,191
2012,11863,191
2012,12393,191
2013,10165,50
2013,2013,55
2013,9800,57
2013,7677,58
2013,4539,63
2013,11595,171
2014,3651,9
2014,1848,12
2014,2029,12
2014,2936,12
2014,12962,12
2014,13547,12
2014,14347,12
2014,10165,50
2014,5910,146
2014,5182,148 152
2014,9881,148
2014,5611,152
2014,7665,152
2014,8663,186
2014,14270,189
2014,7168,190
2014,10485,191
2015,1960,9
2015,4890,9
2015,7552,9
2015,7585,9
2015,1262,10
2015,1263,10
2015,1533,10
2015,2305,10
2015,3198,10
2015,5404,10
2015,6046,10
2015,8663,186
2015,4458,188
2015,10390,188
2015,733,191
2015,1259,191
2015,3444,191
2015,4403,191
2015,10485,191
2015,11246,191
2016,8568,118
2017,3643,115
2017,6915,115
2017,14267,115
2017,4371,176
2017,11034,179
2017,8663,186
2017,9784,188
2017,3337,189
2017,7448,190
2017,5735,191
2017,9133,191
2017,9674,191
2017,13259,192
2017,13733,192
2017,7835,196
2018,3440,149
2018,7947,149
2018,11888,149
2018,12124,149
2018,13458,149
2018,5853,150
2018,13934,150
2019,10390,22
2019,8336,23
2019,10165,50
2019,4370,131
2019,10532,138
2020,12977,19 22 118
2020,10165,50
2020,4240,129
2020,3377,216
2020,5924,216
2020,7276,216
2021,12977,19 118
2021,10165,50
2021,4486,128
2021,12894,128
2021,9061,188
2022,7575,236
2023,13,149
2023,189,149
2023,210,149
2023,226,149
2023,230,149
2023,289,149
2023,393,149
2023,429,149
2023,450,149
2023,454,149
2023,646,149
2023,651,149
2023,653,149
2023,684,149
2023,686,149
2023,690,149
2023,692,149
2023,693,149
2023,694,149
2023,709,149
2023,730,149
2023,865,149
2023,953,149
2023,957,149
2023,958,149
2023,1031,149
2023,1278,149
2023,1355,149
2023,1394,149
2023,1492,149
2023,1684,149
2023,1782,149
2023,1868,149
2023,1869,149
2023,1903,149
2023,1914,149
2023,1924,149
2023,1999,149
2023,2077,149
2023,2090,149
2023,2220,149
2023,2246,149
2023,2323,149
2023,2551,149
2023,2700,149
2023,2705,149
2023,2706,149
2023,2737,149
2023,2874,149
2023,2885,149
2023,2889,149
2023,2902,149
2023,2910,149
2023,2930,149
2023,2935,149
2023,3011,149
2023,3359,149
2023,3392,149
2023,3437,149
2023,3477,149
2023,4170,149
2023,4213,149
2023,4262,149
2023,4435,149
2023,4571,149
2023,4592,149
2023,5126,149
2023,5157,149
2023,5184,149
2023,5382,149
2023,5737,149
2023,5950,149
2023,6131,149
2023,6165,149
2023,6204,149
2023,6381,149
2023,6736,149
2023,6995,149
2023,7643,149
2023,7884,149
2023,7993,149
2023,8051,149
2023,8528,149
2023,8529,149
2023,8965,149
2023,9053,149
2023,9680,149
2023,9690,149
2023,10256,149
2023,10588,149
2023,10882,149
2023,11209,149
2023,11718,149
2023,11873,149
2023,12137,149
2023,12403,149
2023,12442,149
2023,13547,149
2023,13588,149
2023,13915,149
2023,13973,149
2023,13977,149
2023,14347,149
2023,2030,150
2023,4253,150
2024,1978,30 195
2024,10165,50
2024,5043,148
2024,5611,148 152
2024,9060,151
2024,14415,151
2024,3896,152
2024,6921,152
2024,8496,152
2024,8663,186
2024,8859,189 190
2024,1259,191
2024,4396,191
2024,5823,191
2024,10485,191
2024,7835,196
2025,4882,13
2025,5218,13
2025,5335,13
2025,8673,13
2025,7461,14 99
2025,5176,73
2025,5621,73
2025,6527,73
2025,6528,73
2025,8072,73
2025,8116,73
2025,9061,73
2025,9784,73
2025,10390,73 96
2025,11983,73
2025,13177,73
2025,13641,80
2025,6647,82
2025,2008,85
2025,3235,85
2025,7699,85
2025,9767,85
2025,13459,85
2025,4353,86
2025,10690,89
2025,5050,93
2025,3929,95
2026,3455,9
2026,3653,9
2026,79,10 12
2026,189,10
2026,1953,10 12
2026,3667,10
2026,3888,10 12
2026,4170,10
2026,4418,10 12
2026,6695,10 12
2026,2347,12
2026,2667,12
2026,9907,12
2026,10165,50
2026,927,148
2026,7665,148 152
2026,10390,188
2026,14140,189
2026,733,191
2026,10485,191
2026,7835,196
2027,10390,22
2027,2956,23
2027,10165,50
2027,4370,131
2027,10532,138
2028,10165,50
2028,13496,125
2028,2028,126
2028,4370,131
2028,10532,138
2029,1232,9
2029,1848,10 12
2029,1909,10 12
2029,1933,10 12
2029,2667,10 12
2029,12962,10 12
2029,13547,10 12
2029,14347,10 12
2029,2014,12
2029,2936,12
2029,6381,12
2029,10165,50
2029,14029,147 189
2029,5611,148
2029,6921,148
2029,10390,188
2029,9606,190
2029,733,191
2029,5823,191
2030,1952,149
2030,2748,149
2030,2889,149
2030,5063,149
2030,9959,150
2031,10165,50
2031,13495,125
2031,2031,126
2031,12940,127
2031,4370,131
2032,10165,50
2032,4370,131
2032,10532,138
2033,13498,125
2033,2033,126
2033,12940,127
2034,10390,22
2034,10165,50
2034,13499,125
2034,2034,126
2034,12940,127
2034,10532,138
2035,10390,22
2035,8336,23
2035,10165,50
2035,10532,138
2036,10165,50
2036,4372,131
2037,4666,9
2037,7962,9
2037,4726,10 12
2037,10165,50
2037,11917,147
2037,9596,148
2037,8663,186
2037,7835,196
2039,10908,129
2040,4379,9
2040,8947,10 12
2040,11828,10 12
2040,14473,12
2040,10165,50
2040,1981,115
2040,9596,148 152
2040,8663,186
2040,10390,188
2040,1259,191
2040,1370,191
2040,3444,191
2040,3880,191
2040,3919,191
2040,4396,191
2040,10485,191
2040,1915,193
2041,12053,121
2042,10861,9
2042,10863,9
2042,12543,9
2042,1440,68
2042,2840,68
2042,5040,68
2042,6277,68
2042,12279,68
2042,10390,188
2042,4396,191
2042,1553,196
2042,7835,196
2043,4260,9
2043,10104,9
2043,10867,9
2043,10989,9
2043,8663,186
2043,10390,188
2043,4396,191
2043,6121,191
2043,11852,191
2043,1041,192
2043,2002,192
2043,7835,196
2044,5899,131
2045,8032,9
2045,10008,11 68
2045,6158,32
2045,6410,32
2045,8917,32 49 195
2045,3939,33
2045,4815,68
2045,9909,68
2045,9599,185
2045,5420,186
2045,4087,187
2045,6528,188
2045,5513,189
2045,5460,190
2045,8341,190
2045,11603,190
2045,4396,191
2045,1553,196
2046,7575,236
2047,4890,9
2047,7116,9
2047,7962,9
2047,12052,9
2047,12545,9
2047,13393,9
2047,5023,10
2047,4938,11
2047,9820,11
2047,12132,11
2047,10165,50
2047,12737,147
2047,2668,148
2047,8663,186
2047,11497,188
2047,13989,189
2047,7835,196
2048,2248,32
2048,10165,50
2048,2668,148
2048,7869,148 152
2048,2359,151
2048,2680,152
2048,4390,152
2048,5611,152
2048,13331,152
2048,8663,186
2048,10390,188
2048,3960,189 190
2048,4396,191
2048,5823,191
2048,10485,191
2048,11863,191
2049,1971,11
2049,8496,148
2049,9784,188
2049,7448,189 190
2049,1259,191
2050,10390,22
2050,8336,23
2050,4370,131
2050,10532,138
2051,1232,9
2051,3890,10 12
2051,4190,10
2051,7306,10 12
2051,1331,12
2051,1983,12
2051,4858,12
2051,6246,12
2051,2668,148
2051,5611,148
2051,6921,148
2051,9513,148
2051,8663,186
2051,11497,188
2051,7919,189 190
2051,733,191
2051,10485,191
2051,11863,191
2052,10165,50
2052,4370,131
2052,10532,138
